0.25993500000000025,0.02277737577756267,130
0.7709183333333332,0.020720344384511535,386
1.2974533333333338,0.018320474425951805,649
1.83954,0.017291958729426293,920
2.4016216666666668,0.013863573074341051,1201
2.9859199999999997,0.01797763586044332,1493
3.5902133333333333,0.017634797294934834,1796
4.223388333333333,0.017291958729426293,2112
4.8832233333333335,0.017634797294934834,2442
5.576383333333333,0.014549250205358077,2789
6.307311666666667,0.01352073450883251,3154
7.087116666666667,0.01317789594332397,3544
7.9202416666666675,0.012835057377815484,3961
