0.1039740000000001,0.01753225183114393,52
0.6118470000000006,0.01763785835355508,306
1.1337165,0.017743464875966175,567
1.6722485,0.01763785835355508,837
2.2287760000000003,0.01763785835355508,1115
2.8039655000000003,0.017743464875966175,1402
3.4011495000000003,0.017743464875966175,1701
4.0263265,0.01763785835355508,2014
4.674831,0.012463138755410719,2338
5.357993500000001,0.012568745277821869,2679
6.0791465,0.012568745277821869,3040
6.83829,0.01182949962094404,3420
7.6507535,0.01225192571058853,3826
