0.01754777777777799,-0.01156606045085945,8
0.5061922222222225,-0.011060074167326128,253
1.0059422222222225,-0.016625923286192168,502
1.5256822222222222,-0.010554087883792862,762
2.065412222222222,-0.011060074167326128,1032
2.6229111111111107,-0.01156606045085945,1311
3.2004,-0.010554087883792862,1600
3.8089844444444445,-0.014095991868525837,1904
4.439780000000001,-0.011060074167326128,2219
5.108334444444445,-0.011060074167326128,2554
5.814647777777778,-0.010554087883792862,2907
6.565383333333333,-0.009036129033193008,3282
7.367204444444446,-0.008530142749659797,3683
