0.19856833333333346,-0.0038368857169794324,99
0.6441787500000001,-0.0038368857169794324,322
1.1041153333333336,-0.00419927496726924,552
1.5705486666666666,0.00115293549854939,785
2.056972,-0.00419927496726924,1028
2.5473933333333334,-0.0021921960425872467,1273
3.056472,-0.0015231697343598971,1528
3.582875333333333,-0.0021921960425872467,1791
4.1292686666666665,0.0009299267291402735,2064
4.692986666666667,-0.0030842311202237127,2346
5.278027333333333,-0.0030842311202237127,2639
5.880392666666666,-0.0017461785037690136,2940
6.517407333333333,-0.0010771521955417196,3258
7.175744666666667,-0.0008541434261326031,3587
7.8740619999999995,-0.0008541434261326031,3937
