1.07788945e+000	-2.66666400e-002	
1.08542714e+000	-2.67824112e-002	
1.09296482e+000	-2.69013059e-002	
1.10050251e+000	-2.70245557e-002	
1.10804020e+000	-2.71478054e-002	
1.11557789e+000	-2.72674181e-002	
1.12311558e+000	-2.73227875e-002	
1.13065327e+000	-2.73301449e-002	
1.13819095e+000	-2.73375023e-002	
1.14572864e+000	-2.73448597e-002	
1.15326633e+000	-2.73522172e-002	
1.16080402e+000	-2.73868249e-002	
1.16834171e+000	-2.74702898e-002	
1.17587940e+000	-2.75733324e-002	
1.18341709e+000	-2.76763750e-002	
1.19095477e+000	-2.77794176e-002	
1.19849246e+000	-2.78824602e-002	
1.20603015e+000	-2.79203475e-002	
1.21356784e+000	-2.79323829e-002	
1.22110553e+000	-2.79257354e-002	
1.22864322e+000	-2.79190878e-002	
1.23618090e+000	-2.79124403e-002	
1.24371859e+000	-2.79057927e-002	
1.25125628e+000	-2.78991452e-002	
1.25879397e+000	-2.79066630e-002	
1.26633166e+000	-2.79180469e-002	
1.27386935e+000	-2.79208547e-002	
1.28140704e+000	-2.79101349e-002	
1.28894472e+000	-2.78994150e-002	
1.29648241e+000	-2.78886952e-002	
1.30402010e+000	-2.79095820e-002	
1.31155779e+000	-2.79341404e-002	
1.31909548e+000	-2.79586987e-002	
1.32663317e+000	-2.79832570e-002	
1.33417085e+000	-2.80074046e-002	
1.34170854e+000	-2.80288605e-002	
1.34924623e+000	-2.80503164e-002	
1.35678392e+000	-2.80717724e-002	
1.36432161e+000	-2.80325212e-002	
1.37185930e+000	-2.79679611e-002	
1.37939698e+000	-2.79034010e-002	
1.38693467e+000	-2.78388409e-002	
1.39447236e+000	-2.77742808e-002	
1.40201005e+000	-2.77352563e-002	
1.40954774e+000	-2.77131035e-002	
1.41708543e+000	-2.77037640e-002	
1.42462312e+000	-2.76965045e-002	
1.43216080e+000	-2.76892450e-002	
1.43969849e+000	-2.76819856e-002	
1.44723618e+000	-2.76747261e-002	
1.45477387e+000	-2.76472640e-002	
1.46231156e+000	-2.76086390e-002	
1.46984925e+000	-2.75700140e-002	
1.47738693e+000	-2.75313890e-002	
1.48492462e+000	-2.74927640e-002	
1.49246231e+000	-2.74541391e-002	
1.50000000e+000	-2.74155151e-002	
