Start Time,Mean Abs Value,Duration,Calculated Speed
0.07553666666666649,0.10738395352172077,0.5509733333333333,14.16349773733756
0.6265099999999998,0.1048845148889731,0.5620816666666667,13.883586714860531
1.1885916666666665,0.10019272828132521,0.5865200000000002,13.305103935074673
1.7751116666666666,0.09547605885603982,0.6131800000000003,12.726621155288814
2.388291666666667,0.0927896339340541,0.6331749999999996,12.32472785564813
3.0214666666666665,0.08827128966232974,0.6665000000000005,11.708491462865705
3.687966666666667,0.08467052682679158,0.6953816666666661,11.222196290286636
4.383348333333333,0.08027839721054644,0.7375933333333329,10.579962165240111
5.120941666666666,0.07622048538178205,0.7820266666666678,9.978827951305993
5.902968333333334,0.07085478619059586,0.8397899999999989,9.29245354195693
6.742758333333333,0.06670417078252379,0.899775,8.67295663915979
