Start Time,Mean Abs Value,Duration,Calculated Speed
0.29326000000000013,0.05417379239733336,0.5365324999999999,14.544709891758657
0.8297925,0.052757207940925255,0.5465300000000003,14.278648125445988
1.3763225000000003,0.05109614481615437,0.5698574999999999,13.694142061831249
1.9461800000000002,0.04913183345736281,0.5898524999999999,13.229933856345445
2.5360325,0.04721449796580574,0.6165124999999998,12.657828608503479
3.152545,0.045039914502120186,0.64150625,12.16466645492542
3.79405125,0.04268304097670071,0.6748312500000004,11.563942185546379
4.4688825,0.04079929584542573,0.7064899999999996,11.04574666308087
5.1753725,0.03853648729662207,0.7464800000000009,10.454010234701519
5.921852500000001,0.03585147391773631,0.8031324999999994,9.71659042561471
6.724985,0.033435670446196365,0.8564524999999996,9.111666508066708
