Start Time,Mean Abs Value,Duration,Calculated Speed
0.362576,0.04970997542570142,0.557194,14.005372563236502
0.91977,0.048180344433423124,0.5718570000000001,13.646260446230436
1.491627,0.045982192496326686,0.5998500000000002,13.009434958739678
2.0914770000000003,0.044696147290942005,0.621178,12.562759080328021
2.7126550000000003,0.04295246076125366,0.6491709999999999,12.021038462901146
3.361826,0.04114584070889832,0.6798299999999995,11.478913198887966
4.041656,0.03906223484394953,0.7198200000000012,10.841195798949718
4.761476000000001,0.03708952926493511,0.7531449999999991,10.361496869792681
5.514621,0.035155801028013245,0.7984670000000005,9.77336516098974
6.3130880000000005,0.03367182337743348,0.8651169999999997,9.020409447508259
