Start Time,Mean Abs Value,Duration,Calculated Speed
0.25993500000000025,0.07788535722092896,0.5109833333333329,15.271945386346598
0.7709183333333332,0.07532319295304743,0.5265350000000006,14.820875269450255
1.2974533333333338,0.07352731639848036,0.5420866666666662,14.39568622483491
1.83954,0.07114465948167845,0.5620816666666668,13.88358671486053
2.4016216666666668,0.06880869763448784,0.5842983333333329,13.355693683877252
2.9859199999999997,0.06623545001064868,0.6042933333333336,12.913777348748946
3.5902133333333333,0.06358546548602333,0.633175,12.32472785564812
4.223388333333333,0.0608614075850144,0.6598350000000002,11.82675905339971
4.8832233333333335,0.05794205043422079,0.6931599999999998,11.258164868140115
5.576383333333333,0.05503659788010225,0.7309283333333338,10.676435984376026
6.307311666666667,0.05148159441016519,0.7798049999999996,10.007257660568992
7.087116666666667,0.0482394591722477,0.8331250000000008,9.366793170292564
