Start Time,Mean Abs Value,Duration,Calculated Speed
0.1491293749999998,0.07089390567339518,0.5415312500000004,14.410451031219331
0.6906606250000001,0.06870800240876827,0.5631925000000001,13.85620291463398
1.2538531250000002,0.06635228160423103,0.5781887499999998,13.496820130104576
1.832041875,0.06436083728558575,0.6031824999999997,12.937559627475935
2.4352243749999998,0.06214380167306416,0.6273431250000003,12.439300358954274
3.0625675,0.05899702867892575,0.6598349999999997,11.826759053399718
3.7224025,0.05707814715542765,0.687328125000001,11.35368869126371
4.409730625000001,0.05428508960593174,0.7239856249999992,10.778818377782029
5.13371625,0.05119891775151095,0.765641875,10.192375593354267
5.899358125,0.048491253237488215,0.8147962500000006,9.577498129133504
6.714154375000001,0.04526814500411261,0.8731149999999994,8.93777974264559
