Start Time,Mean Abs Value,Duration,Calculated Speed
0.3872365,0.06964516958267866,0.5631925000000001,13.85620291463398
0.9504290000000001,0.0670078036305653,0.5865200000000003,13.305103935074671
1.5369490000000003,0.06429378691987664,0.6091809999999995,12.810165714295103
2.14613,0.06250506680482214,0.6340081250000003,12.308532418255675
2.780138125,0.05954086503395474,0.6623343749999999,11.782129773952922
3.4424725,0.056113359270174384,0.6973256249999995,11.190911792464252
4.1397981249999996,0.05321183995016524,0.7364825000000002,10.595919875896573
4.876280625,0.05036229709196826,0.7773056249999994,10.039435337934169
5.653586249999999,0.046832858705135635,0.8331250000000008,9.366793170292564
6.48671125,0.043447178422606425,0.8947762499999996,8.721408910886943
