Temps;V1
0;0,0838026404380798
0,002;0,122371979057789
0,004;0,155431412160397
0,006;0,194000750780106
0,008;0,232570089399815
0,01;0,265629522502422
0,012;0,293179050087929
0,014;0,315218672156334
0,016;0,326238483190536
0,018;0,331748388707638
0,02;0,320728577673435
0,022;0,315218672156334
0,024;0,304198861122131
0,026;0,29868895560503
0,028;0,287669144570827
0,03;0,282159239053726
0,032;0,276649333536625
0,034;0,265629522502422
0,036;0,25460971146822
0,038;0,243589900434017
0,04;0,221550278365612
0,042;0,199510656297207
0,044;0,177471034228802
0,046;0,155431412160397
0,048;0,133391790091991
0,05;0,111352168023586
0,052;0,0948224514722824
0,054;0,0782927349209785
0,056;0,0562531128525734
0,058;0,0342134907841682
0,06;0,0176837742328644
0,062;-0,00435584783554077
0,064;-0,0263954699039459
0,066;-0,0539449974894524
0,068;-0,0814945250749588
0,07;-0,114553958177567
0,072;-0,142103485763073
0,074;-0,186182729899883
0,076;-0,219242163002491
0,078;-0,2578115016222
0,08;-0,279851123690605
0,082;-0,30189074575901
0,084;-0,318420462310314
0,086;-0,318420462310314
0,088;-0,318420462310314
0,09;-0,312910556793213
0,092;-0,30189074575901
0,094;-0,290870934724808
0,096;-0,285361029207706
0,098;-0,279851123690605
0,1;-0,268831312656403
0,102;-0,263321407139301
0,104;-0,252301596105099
0,106;-0,241281785070896
0,108;-0,219242163002491
0,11;-0,202712446451187
0,112;-0,186182729899883
0,114;-0,158633202314377
0,116;-0,136593580245972
0,118;-0,114553958177567
0,12;-0,0925143361091614
0,122;-0,0759846195578575
0,124;-0,0539449974894524
0,126;-0,0374152809381485
0,128;-0,0263954699039459
0,13;0,00115405768156052
0,132;0,028703585267067
0,134;0,0507432073354721
0,136;0,0727828294038773
0,138;0,111352168023586
0,14;0,149921506643295
0,142;0,188490845263004
0,144;0,227060183882713
0,146;0,265629522502422
0,148;0,293179050087929
0,15;0,326238483190536
0,152;0,337258294224739
0,154;0,348278105258942
0,156;0,34276819974184
0,158;0,331748388707638
0,16;0,315218672156334
0,162;0,304198861122131
0,164;0,293179050087929
0,166;0,282159239053726
0,168;0,276649333536625
0,17;0,271139428019524
0,172;0,25460971146822
0,174;0,243589900434017
0,176;0,227060183882713
0,178;0,210530467331409
0,18;0,188490845263004
0,182;0,166451223194599
0,184;0,149921506643295
0,186;0,122371979057789
0,188;0,105842262506485
0,19;0,0893125459551811
0,192;0,067272923886776
0,194;0,0507432073354721
0,196;0,0342134907841682
0,198;0,0121738687157631
0,2;-0,00986575335264206
0,202;-0,0319053754210472
0,204;-0,0649648085236549
0,206;-0,0980242416262627
0,208;-0,13108367472887
0,21;-0,169653013348579
0,212;-0,208222351968288
0,214;-0,246791690587997
0,216;-0,279851123690605
0,218;-0,312910556793213
0,22;-0,329440273344517
0,222;-0,340460084378719
0,224;-0,340460084378719
0,226;-0,334950178861618
0,228;-0,318420462310314
0,23;-0,307400651276112
0,232;-0,296380840241909
0,234;-0,285361029207706
0,236;-0,279851123690605
0,238;-0,268831312656403
0,24;-0,252301596105099
0,242;-0,241281785070896
0,244;-0,224752068519592
0,246;-0,202712446451187
0,248;-0,186182729899883
0,25;-0,158633202314377
0,252;-0,136593580245972
0,254;-0,114553958177567
0,256;-0,0925143361091614
0,258;-0,0759846195578575
0,26;-0,0539449974894524
0,262;-0,0374152809381485
0,264;-0,0208855643868446
0,266;-0,00435584783554077
0,268;0,0176837742328644
0,27;0,0397233963012695
0,272;0,0617630183696747
0,274;0,0893125459551811
0,276;0,122371979057789
0,278;0,144411601126194
0,28;0,177471034228802
0,282;0,210530467331409
0,284;0,232570089399815
0,286;0,260119616985321
0,288;0,265629522502422
0,29;0,271139428019524
0,292;0,260119616985321
0,294;0,232570089399815
0,296;0,210530467331409
0,298;0,177471034228802
0,3;0,149921506643295
0,302;0,116862073540688
0,304;0,0893125459551811
0,306;0,067272923886776
0,308;0,0507432073354721
