Temps,EA0,Temps,EA1
0.030375,-1.48386217281222,0.030375,-0.192364014685154
0.0305,-1.48386217281222,0.0305,-0.192364014685154
0.030625,-1.47885082103312,0.030625,-0.18739335052669
0.03075,-1.48386217281222,0.03075,-0.18739335052669
0.030875,-1.46882811747491,0.030875,-0.182422686368227
0.031,-1.46882811747491,0.031,-0.182422686368227
0.031125,-1.45880541391671,0.031125,-0.1724813580513
0.03125,-1.45880541391671,0.03125,-0.177452022209764
0.031375,-1.4537940621376,0.031375,-0.177452022209764
0.0315,-1.4487827103585,0.0315,-0.167510693892837
0.031625,-1.43876000680029,0.031625,-0.162540029734373
0.03175,-1.43876000680029,0.03175,-0.167510693892837
0.031875,-1.43374865502119,0.031875,-0.162540029734373
0.032,-1.42873730324209,0.032,-0.162540029734373
0.032125,-1.41871459968388,0.032125,-0.15756936557591
0.03225,-1.42372595146298,0.03225,-0.162540029734373
0.032375,-1.41871459968388,0.032375,-0.152598701417446
0.0325,-1.40869189612567,0.0325,-0.152598701417446
0.032625,-1.40368054434657,0.032625,-0.152598701417446
0.03275,-1.39365784078836,0.03275,-0.142657373100519
0.032875,-1.38864648900926,0.032875,-0.142657373100519
0.033,-1.38363513723016,0.033,-0.132716044783592
0.033125,-1.38363513723016,0.033125,-0.142657373100519
0.03325,-1.37361243367195,0.03325,-0.132716044783592
0.033375,-1.37361243367195,0.033375,-0.132716044783592
0.0335,-1.36860108189285,0.0335,-0.127745380625129
0.033625,-1.35857837833464,0.033625,-0.127745380625129
0.03375,-1.35857837833464,0.03375,-0.127745380625129
0.033875,-1.34855567477643,0.033875,-0.122774716466665
0.034,-1.35857837833464,0.034,-0.132716044783592
0.034125,-1.34354432299733,0.034125,-0.117804052308202
0.03425,-1.34354432299733,0.03425,-0.122774716466665
0.034375,-1.32851026766002,0.034375,-0.112833388149738
0.0345,-1.32851026766002,0.0345,-0.112833388149738
0.034625,-1.32349891588092,0.034625,-0.112833388149738
0.03475,-1.31347621232271,0.03475,-0.107862723991275
0.034875,-1.31848756410182,0.034875,-0.112833388149738
0.035,-1.30846486054361,0.035,-0.107862723991275
0.035125,-1.30846486054361,0.035125,-0.107862723991275
0.03525,-1.2984421569854,0.03525,-0.102892059832811
0.035375,-1.2984421569854,0.035375,-0.102892059832811
0.0355,-1.2884194534272,0.0355,-0.102892059832811
0.035625,-1.28340810164809,0.035625,-0.0979213956743479
0.03575,-1.27839674986899,0.03575,-0.0979213956743479
0.035875,-1.27839674986899,0.035875,-0.0929507315158844
0.036,-1.26837404631078,0.036,-0.0929507315158844
0.036125,-1.26336269453168,0.036125,-0.0879800673574209
0.03625,-1.25835134275258,0.03625,-0.0879800673574209
0.036375,-1.24832863919437,0.036375,-0.0830094031989574
0.0365,-1.24331728741527,0.0365,-0.0830094031989574
0.036625,-1.24331728741527,0.036625,-0.0830094031989574
0.03675,-1.23830593563616,0.03675,-0.0830094031989574
0.036875,-1.23830593563616,0.036875,-0.078038739040494
0.037,-1.22828323207796,0.037,-0.078038739040494
0.037125,-1.22327188029885,0.037125,-0.0730680748820305
0.03725,-1.21826052851975,0.03725,-0.0730680748820305
0.037375,-1.21324917674065,0.037375,-0.0730680748820305
0.0375,-1.20823782496154,0.0375,-0.068097410723567
0.037625,-1.20322647318244,0.037625,-0.0730680748820305
0.03775,-1.19821512140334,0.03775,-0.068097410723567
0.037875,-1.19821512140334,0.037875,-0.068097410723567
0.038,-1.19320376962423,0.038,-0.068097410723567
0.038125,-1.18819241784513,0.038125,-0.068097410723567
0.03825,-1.18318106606603,0.03825,-0.0581560824066401
0.038375,-1.17816971428692,0.038375,-0.0631267465651035
0.0385,-1.16814701072872,0.0385,-0.0581560824066401
0.038625,-1.16814701072872,0.038625,-0.0581560824066401
0.03875,-1.15812430717051,0.03875,-0.0581560824066401
0.038875,-1.15311295539141,0.038875,-0.0531854182481766
0.039,-1.1430902518332,0.039,-0.0531854182481766
0.039125,-1.1481016036123,0.039125,-0.0531854182481766
0.03925,-1.1380789000541,0.03925,-0.0531854182481766
0.039375,-1.1380789000541,0.039375,-0.0531854182481766
0.0395,-1.12805619649589,0.0395,-0.0482147540897131
0.039625,-1.12304484471679,0.039625,-0.0482147540897131
0.03975,-1.11803349293768,0.03975,-0.0482147540897131
0.039875,-1.10801078937948,0.039875,-0.0432440899312496
0.04,-1.10801078937948,0.04,-0.0382734257727861
0.040125,-1.10801078937948,0.040125,-0.0432440899312496
0.04025,-1.09798808582127,0.04025,-0.0382734257727861
0.040375,-1.09798808582127,0.040375,-0.0382734257727861
0.0405,-1.08796538226306,0.0405,-0.0333027616143227
0.040625,-1.07794267870486,0.040625,-0.0333027616143227
0.04075,-1.07794267870486,0.04075,-0.0382734257727861
0.040875,-1.07293132692575,0.040875,-0.0333027616143227
0.041,-1.06791997514665,0.041,-0.0382734257727861
0.041125,-1.06290862336755,0.041125,-0.0333027616143227
0.04125,-1.05789727158844,0.04125,-0.0333027616143227
0.041375,-1.04787456803024,0.041375,-0.0283320974558592
0.0415,-1.04787456803024,0.0415,-0.0283320974558592
0.041625,-1.04286321625113,0.041625,-0.0283320974558592
0.04175,-1.03785186447203,0.04175,-0.0283320974558592
0.041875,-1.03785186447203,0.041875,-0.0333027616143227
0.042,-1.02782916091383,0.042,-0.0233614332973957
0.042125,-1.02281780913472,0.042125,-0.0283320974558592
0.04225,-1.01780645735562,0.04225,-0.0283320974558592
0.042375,-1.01279510557652,0.042375,-0.0283320974558592
0.0425,-1.00778375379741,0.0425,-0.0233614332973957
0.042625,-1.00277240201831,0.042625,-0.0233614332973957
0.04275,-0.997761050239205,0.04275,-0.0183907691389322
0.042875,-0.997761050239205,0.042875,-0.0233614332973957
0.043,-0.987738346680999,0.043,-0.0233614332973957
0.043125,-0.982726994901896,0.043125,-0.0183907691389322
0.04325,-0.977715643122792,0.04325,-0.0183907691389322
0.043375,-0.967692939564586,0.043375,-0.0134201049804688
0.0435,-0.967692939564586,0.0435,-0.0183907691389322
0.043625,-0.962681587785482,0.043625,-0.0183907691389322
0.04375,-0.962681587785482,0.04375,-0.0183907691389322
0.043875,-0.952658884227276,0.043875,-0.0183907691389322
0.044,-0.947647532448173,0.044,-0.0134201049804688
0.044125,-0.942636180669069,0.044125,-0.0134201049804688
0.04425,-0.942636180669069,0.04425,-0.0183907691389322
0.044375,-0.937624828889966,0.044375,-0.0134201049804688
0.0445,-0.922590773552656,0.0445,-0.00844944082200527
0.044625,-0.922590773552656,0.044625,-0.0134201049804688
0.04475,-0.922590773552656,0.04475,-0.0134201049804688
0.044875,-0.907556718215346,0.044875,-0.00844944082200527
0.045,-0.902545366436243,0.045,-0.00844944082200527
0.045125,-0.902545366436243,0.045125,-0.00844944082200527
0.04525,-0.902545366436243,0.04525,-0.0183907691389322
0.045375,-0.892522662878036,0.045375,-0.00844944082200527
0.0455,-0.887511311098933,0.0455,-0.00844944082200527
0.045625,-0.887511311098933,0.045625,-0.00844944082200527
0.04575,-0.877488607540727,0.04575,-0.0134201049804688
0.045875,-0.877488607540727,0.045875,-0.0134201049804688
0.046,-0.872477255761623,0.046,-0.0134201049804688
0.046125,-0.862454552203417,0.046125,-0.00844944082200527
0.04625,-0.857443200424314,0.04625,-0.00347877666354179
0.046375,-0.857443200424314,0.046375,-0.0134201049804688
0.0465,-0.847420496866107,0.0465,-0.00844944082200527
0.046625,-0.8373977933079,0.046625,-0.00347877666354179
0.04675,-0.8373977933079,0.04675,-0.00844944082200527
0.046875,-0.8373977933079,0.046875,-0.00844944082200527
0.047,-0.827375089749694,0.047,-0.00347877666354179
0.047125,-0.817352386191487,0.047125,-0.00347877666354179
0.04725,-0.817352386191487,0.04725,-0.00347877666354179
0.047375,-0.812341034412384,0.047375,-0.00844944082200527
0.0475,-0.812341034412384,0.0475,-0.00844944082200527
0.047625,-0.802318330854177,0.047625,-0.00347877666354179
0.04775,-0.797306979075074,0.04775,0.00149188749492168
0.047875,-0.797306979075074,0.047875,-0.00844944082200527
0.048,-0.792295627295971,0.048,-0.00844944082200527
0.048125,-0.792295627295971,0.048125,-0.00844944082200527
0.04825,-0.782272923737764,0.04825,-0.00347877666354179
0.048375,-0.782272923737764,0.048375,-0.0134201049804688
0.0485,-0.762227516621351,0.0485,-0.00347877666354179
0.048625,-0.767238868400455,0.048625,-0.00347877666354179
0.04875,-0.762227516621351,0.04875,-0.00347877666354179
0.048875,-0.757216164842248,0.048875,-0.00347877666354179
0.049,-0.752204813063145,0.049,-0.00347877666354179
0.049125,-0.742182109504938,0.049125,-0.00347877666354179
0.04925,-0.737170757725835,0.04925,-0.00347877666354179
0.049375,-0.732159405946732,0.049375,-0.00347877666354179
0.0495,-0.737170757725835,0.0495,-0.00844944082200527
0.049625,-0.722136702388525,0.049625,0.00149188749492168
0.04975,-0.717125350609422,0.04975,0.00149188749492168
0.049875,-0.712113998830318,0.049875,-0.00347877666354179
0.05,-0.712113998830318,0.05,-0.00347877666354179
0.050125,-0.702091295272112,0.050125,0.00149188749492168
0.05025,-0.697079943493009,0.05025,-0.00347877666354179
0.050375,-0.697079943493009,0.050375,-0.00347877666354179
0.0505,-0.687057239934802,0.0505,-0.00347877666354179
0.050625,-0.682045888155699,0.050625,-0.00347877666354179
0.05075,-0.677034536376595,0.05075,0.00149188749492168
0.050875,-0.672023184597492,0.050875,-0.00347877666354179
0.051,-0.662000481039286,0.051,0.00149188749492168
0.051125,-0.662000481039286,0.051125,-0.00347877666354179
0.05125,-0.662000481039286,0.05125,0.00149188749492168
0.051375,-0.651977777481079,0.051375,0.00149188749492168
0.0515,-0.641955073922873,0.0515,0.00149188749492168
0.051625,-0.641955073922873,0.051625,-0.00347877666354179
0.05175,-0.636943722143769,0.05175,0.00149188749492168
0.051875,-0.631932370364666,0.051875,-0.00347877666354179
0.052,-0.626921018585563,0.052,0.00646255165338516
0.052125,-0.621909666806459,0.052125,0.00149188749492168
0.05225,-0.621909666806459,0.05225,0.00149188749492168
0.052375,-0.60687561146915,0.052375,0.00646255165338516
0.0525,-0.616898315027356,0.0525,-0.00347877666354179
0.052625,-0.60687561146915,0.052625,0.00149188749492168
0.05275,-0.59184155613184,0.05275,0.00149188749492168
0.052875,-0.596852907910943,0.052875,-0.00347877666354179
0.053,-0.596852907910943,0.053,-0.00844944082200527
0.053125,-0.581818852573633,0.053125,0.00149188749492168
0.05325,-0.581818852573633,0.05325,0.00149188749492168
0.053375,-0.57680750079453,0.053375,-0.00347877666354179
0.0535,-0.56177344545722,0.0535,0.00149188749492168
0.053625,-0.56177344545722,0.053625,0.00149188749492168
0.05375,-0.556762093678117,0.05375,0.00149188749492168
0.053875,-0.556762093678117,0.053875,0.00149188749492168
0.054,-0.54673939011991,0.054,0.00646255165338516
0.054125,-0.54673939011991,0.054125,-0.00347877666354179
0.05425,-0.541728038340807,0.05425,0.00149188749492168
0.054375,-0.5317053347826,0.054375,0.00149188749492168
0.0545,-0.521682631224394,0.0545,0.00646255165338516
0.054625,-0.521682631224394,0.054625,0.00149188749492168
0.05475,-0.521682631224394,0.05475,0.00149188749492168
0.054875,-0.511659927666187,0.054875,0.00149188749492168
0.055,-0.506648575887084,0.055,0.00646255165338516
0.055125,-0.501637224107981,0.055125,0.00149188749492168
0.05525,-0.491614520549774,0.05525,0.00149188749492168
0.055375,-0.491614520549774,0.055375,0.00149188749492168
0.0555,-0.491614520549774,0.0555,-0.00347877666354179
0.055625,-0.481591816991568,0.055625,0.00149188749492168
0.05575,-0.476580465212464,0.05575,0.00149188749492168
0.055875,-0.476580465212464,0.055875,0.00149188749492168
0.056,-0.466557761654258,0.056,0.00149188749492168
0.056125,-0.456535058096051,0.056125,0.00646255165338516
0.05625,-0.451523706316948,0.05625,0.00646255165338516
0.056375,-0.456535058096051,0.056375,-0.00347877666354179
0.0565,-0.446512354537845,0.0565,0.00646255165338516
0.056625,-0.441501002758741,0.056625,0.00149188749492168
0.05675,-0.436489650979638,0.05675,0.00149188749492168
0.056875,-0.426466947421432,0.056875,0.00646255165338516
0.057,-0.426466947421432,0.057,0.00149188749492168
0.057125,-0.411432892084122,0.057125,0.00646255165338516
0.05725,-0.421455595642328,0.05725,0.00149188749492168
0.057375,-0.416444243863225,0.057375,-0.00347877666354179
0.0575,-0.406421540305018,0.0575,0.00646255165338516
0.057625,-0.401410188525915,0.057625,0.00149188749492168
0.05775,-0.391387484967709,0.05775,0.00646255165338516
0.057875,-0.391387484967709,0.057875,0.00646255165338516
0.058,-0.386376133188605,0.058,0.00149188749492168
0.058125,-0.386376133188605,0.058125,0.00149188749492168
0.05825,-0.381364781409502,0.05825,-0.00347877666354179
0.058375,-0.371342077851295,0.058375,0.00646255165338516
0.0585,-0.371342077851295,0.0585,0.00149188749492168
0.058625,-0.351296670734882,0.058625,0.0114332158118486
0.05875,-0.356308022513986,0.05875,0.00646255165338516
0.058875,-0.351296670734882,0.058875,0.00149188749492168
0.059,-0.351296670734882,0.059,0.00149188749492168
0.059125,-0.341273967176676,0.059125,0.00149188749492168
0.05925,-0.336262615397573,0.05925,0.00149188749492168
0.059375,-0.326239911839366,0.059375,0.00646255165338516
0.0595,-0.326239911839366,0.0595,0.00149188749492168
0.059625,-0.326239911839366,0.059625,0.00149188749492168
0.05975,-0.316217208281159,0.05975,0.00149188749492168
0.059875,-0.306194504722953,0.059875,0.00646255165338516
0.06,-0.306194504722953,0.06,0.00646255165338516
0.060125,-0.30118315294385,0.060125,0.00646255165338516
0.06025,-0.296171801164746,0.06025,0.00149188749492168
0.060375,-0.296171801164746,0.060375,-0.00347877666354179
0.0605,-0.28614909760654,0.0605,0.00149188749492168
0.060625,-0.281137745827436,0.060625,0.00149188749492168
0.06075,-0.276126394048333,0.06075,0.00149188749492168
0.060875,-0.27111504226923,0.060875,0.00149188749492168
0.061,-0.266103690490127,0.061,0.00149188749492168
0.061125,-0.261092338711023,0.061125,0.00646255165338516
0.06125,-0.251069635152817,0.06125,0.00646255165338516
0.061375,-0.251069635152817,0.061375,0.00149188749492168
0.0615,-0.251069635152817,0.0615,-0.00347877666354179
0.061625,-0.24104693159461,0.061625,0.00149188749492168
0.06175,-0.246058283373713,0.06175,-0.00347877666354179
0.061875,-0.231024228036404,0.061875,0.00646255165338516
0.062,-0.2260128762573,0.062,0.00646255165338516
