Temps,EA0,Temps,EA1
0.0125,-0.27111504226923,0.0125,0.00149188749492168
0.012625,-0.281137745827436,0.012625,0.00149188749492168
0.01275,-0.276126394048333,0.01275,0.00149188749492168
0.012875,-0.28614909760654,0.012875,0.00149188749492168
0.013,-0.291160449385643,0.013,0.00149188749492168
0.013125,-0.296171801164746,0.013125,0.00149188749492168
0.01325,-0.30118315294385,0.01325,0.00149188749492168
0.013375,-0.306194504722953,0.013375,0.00149188749492168
0.0135,-0.311205856502056,0.0135,0.00646255165338516
0.013625,-0.311205856502056,0.013625,0.00149188749492168
0.01375,-0.321228560060263,0.01375,0.00149188749492168
0.013875,-0.326239911839366,0.013875,0.00149188749492168
0.014,-0.331251263618469,0.014,0.00149188749492168
0.014125,-0.336262615397573,0.014125,0.00149188749492168
0.01425,-0.346285318955779,0.01425,0.00149188749492168
