Temps,EA0,Temps,EA1
0,-0.767238868400455,0,0.00149188749492168
0.000125,-0.767238868400455,0.000125,0.00149188749492168
0.00025,-0.762227516621351,0.00025,0.00149188749492168
0.000375,-0.762227516621351,0.000375,0.00149188749492168
0.0005,-0.762227516621351,0.0005,-0.00347877666354179
0.000625,-0.747193461284041,0.000625,0.00149188749492168
0.00075,-0.742182109504938,0.00075,0.00149188749492168
0.000875,-0.747193461284041,0.000875,-0.00347877666354179
0.001,-0.732159405946732,0.001,0.00149188749492168
0.001125,-0.727148054167628,0.001125,0.00149188749492168
0.00125,-0.727148054167628,0.00125,0.00149188749492168
0.001375,-0.712113998830318,0.001375,0.00149188749492168
0.0015,-0.712113998830318,0.0015,0.00149188749492168
0.001625,-0.702091295272112,0.001625,0.00149188749492168
0.00175,-0.697079943493009,0.00175,0.00149188749492168
0.001875,-0.702091295272112,0.001875,0.00149188749492168
0.002,-0.692068591713905,0.002,0.00149188749492168
0.002125,-0.692068591713905,0.002125,0.00149188749492168
0.00225,-0.682045888155699,0.00225,0.00149188749492168
0.002375,-0.672023184597492,0.002375,0.00149188749492168
0.0025,-0.672023184597492,0.0025,0.00149188749492168
0.002625,-0.672023184597492,0.002625,0.00149188749492168
0.00275,-0.667011832818389,0.00275,0.00149188749492168
0.002875,-0.662000481039286,0.002875,0.00149188749492168
0.003,-0.656989129260182,0.003,0.00149188749492168
0.003125,-0.646966425701976,0.003125,0.00149188749492168
0.00325,-0.641955073922873,0.00325,0.00149188749492168
0.003375,-0.641955073922873,0.003375,0.00149188749492168
0.0035,-0.636943722143769,0.0035,0.00149188749492168
0.003625,-0.631932370364666,0.003625,0.00149188749492168
0.00375,-0.626921018585563,0.00375,0.00149188749492168
0.003875,-0.611886963248253,0.003875,0.00149188749492168
0.004,-0.60687561146915,0.004,0.00149188749492168
0.004125,-0.60687561146915,0.004125,0.00149188749492168
0.00425,-0.601864259690046,0.00425,0.00149188749492168
0.004375,-0.596852907910943,0.004375,0.00149188749492168
0.0045,-0.59184155613184,0.0045,0.00149188749492168
0.004625,-0.586830204352736,0.004625,0.00149188749492168
0.00475,-0.581818852573633,0.00475,0.00149188749492168
0.004875,-0.57680750079453,0.004875,0.00149188749492168
0.005,-0.571796149015427,0.005,0.00149188749492168
0.005125,-0.566784797236323,0.005125,0.00149188749492168
0.00525,-0.566784797236323,0.00525,0.00149188749492168
0.005375,-0.551750741899014,0.005375,0.00149188749492168
0.0055,-0.556762093678117,0.0055,0.00149188749492168
0.005625,-0.54673939011991,0.005625,0.00149188749492168
0.00575,-0.54673939011991,0.00575,0.00149188749492168
0.005875,-0.536716686561704,0.005875,0.00149188749492168
0.006,-0.526693983003497,0.006,0.00149188749492168
0.006125,-0.5317053347826,0.006125,-0.00347877666354179
0.00625,-0.516671279445291,0.00625,0.00149188749492168
0.006375,-0.516671279445291,0.006375,0.00149188749492168
0.0065,-0.516671279445291,0.0065,0.00149188749492168
0.006625,-0.511659927666187,0.006625,0.00149188749492168
0.00675,-0.496625872328877,0.00675,0.00149188749492168
0.006875,-0.491614520549774,0.006875,0.00149188749492168
0.007,-0.491614520549774,0.007,0.00149188749492168
0.007125,-0.481591816991568,0.007125,0.00149188749492168
0.00725,-0.476580465212464,0.00725,0.00149188749492168
0.007375,-0.476580465212464,0.007375,0.00149188749492168
0.0075,-0.471569113433361,0.0075,0.00149188749492168
0.007625,-0.471569113433361,0.007625,-0.00347877666354179
0.00775,-0.456535058096051,0.00775,0.00149188749492168
0.007875,-0.451523706316948,0.007875,0.00149188749492168
0.008,-0.461546409875154,0.008,0.00149188749492168
0.008125,-0.446512354537845,0.008125,0.00149188749492168
0.00825,-0.436489650979638,0.00825,-0.00347877666354179
0.008375,-0.431478299200535,0.008375,0.00149188749492168
0.0085,-0.426466947421432,0.0085,0.00149188749492168
0.008625,-0.426466947421432,0.008625,0.00149188749492168
0.00875,-0.426466947421432,0.00875,0.00149188749492168
0.008875,-0.416444243863225,0.008875,-0.00347877666354179
