T,V1
0.0,0.0414464492350817
0.001,0.0359217114746571
0.002,0.0359217114746571
0.003,0.0414464492350817
0.004,0.0414464492350817
0.005,0.0414464492350817
0.006,0.0469711869955063
0.007,0.0469711869955063
0.008,0.0524959247559309
0.009,0.0524959247559309
0.01,0.0580206625163555
0.011,0.0690701380372047
0.012,0.0745948757976294
0.013,0.080119613558054
0.014,0.0911690890789032
0.015,0.0966938268393278
0.016,0.107743302360177
0.017,0.118792777881026
0.018,0.1353669911623
0.019,0.146416466683149
0.02,0.162990679964423
0.021,0.179564893245697
0.022,0.190614368766546
0.023,0.20718858204782
0.024,0.212713319808245
0.025,0.229287533089519
0.026,0.245861746370792
0.027,0.251386484131217
0.028,0.256911221891642
0.029,0.262435959652066
0.03,0.262435959652066
0.031,0.262435959652066
0.032,0.256911221891642
0.033,0.245861746370792
0.034,0.229287533089519
0.035,0.20718858204782
0.036,0.185089631006122
0.037,0.157465942203999
0.038,0.124317515641451
0.039,0.0911690890789032
0.04,0.0580206625163555
0.041,0.0193474981933832
0.042,-0.0193256661295891
0.043,-0.0524740926921368
0.044,-0.0911472570151091
0.045,-0.124295683577657
0.046,-0.15191937237978
0.047,-0.185067798942327
0.048,-0.212691487744451
0.049,-0.234790438786149
0.05,-0.245839914306998
0.051,-0.256889389827847
0.052,-0.267938865348697
0.053,-0.273463603109121
0.054,-0.267938865348697
0.055,-0.267938865348697
0.056,-0.256889389827847
0.057,-0.251364652067423
0.058,-0.234790438786149
0.059,-0.218216225504875
0.06,-0.207166749984026
0.061,-0.196117274463177
0.062,-0.179543061181903
0.063,-0.168493585661054
0.064,-0.15191937237978
0.065,-0.135345159098506
0.066,-0.124295683577657
0.067,-0.118770945817232
0.068,-0.102196732535958
0.069,-0.0911472570151091
0.07,-0.0800977814942598
0.071,-0.0800977814942598
0.072,-0.0690483059734106
0.073,-0.0579988304525614
0.074,-0.0524740926921368
0.075,-0.0469493549317122
0.076,-0.0469493549317122
0.077,-0.0469493549317122
0.078,-0.0358998794108629
0.079,-0.0358998794108629
0.08,-0.0414246171712875
0.081,-0.0358998794108629
0.082,-0.0358998794108629
0.083,-0.0358998794108629
0.084,-0.0414246171712875
0.085,-0.0414246171712875
0.086,-0.0469493549317122
0.087,-0.0524740926921368
0.088,-0.0579988304525614
0.089,-0.0579988304525614
0.09,-0.0690483059734106
0.091,-0.0745730437338352
0.092,-0.0800977814942598
0.093,-0.0856225192546844
0.094,-0.0966719947755337
0.095,-0.107721470296383
0.096,-0.118770945817232
0.097,-0.129820421338081
0.098,-0.140869896858931
0.099,-0.157444110140204
0.1,-0.174018323421478
0.101,-0.185067798942327
0.102,-0.196117274463177
0.103,-0.212691487744451
0.104,-0.2237409632653
0.105,-0.234790438786149
0.106,-0.240315176546574
0.107,-0.251364652067423
0.108,-0.256889389827847
0.109,-0.251364652067423
0.11,-0.256889389827847
0.111,-0.245839914306998
0.112,-0.240315176546574
0.113,-0.2237409632653
0.114,-0.207166749984026
0.115,-0.185067798942327
0.116,-0.157444110140204
0.117,-0.124295683577657
0.118,-0.0966719947755337
0.119,-0.0579988304525614
0.12,-0.0248504038900137
0.121,0.0193474981933832
0.122,0.0524959247559309
0.123,0.0856443513184786
0.124,0.118792777881026
0.125,0.146416466683149
0.126,0.174040155485272
0.127,0.201663844287395
0.128,0.223762795329094
0.129,0.240337008610368
0.13,0.245861746370792
0.131,0.256911221891642
0.132,0.262435959652066
0.133,0.267960697412491
0.134,0.256911221891642
0.135,0.256911221891642
0.136,0.245861746370792
0.137,0.234812270849943
0.138,0.223762795329094
0.139,0.20718858204782
0.14,0.196139106526971
0.141,0.179564893245697
0.142,0.162990679964423
0.143,0.151941204443574
0.144,0.1353669911623
0.145,0.124317515641451
0.146,0.113268040120602
0.147,0.102218564599752
0.148,0.0911690890789032
0.149,0.080119613558054
0.15,0.0690701380372047
0.151,0.0635454002767801
0.152,0.0580206625163555
0.153,0.0524959247559309
0.154,0.0469711869955063
0.155,0.0469711869955063
0.156,0.0359217114746571
0.157,0.0359217114746571
0.158,0.0359217114746571
0.159,0.0303969737142324
0.16,0.0359217114746571
0.161,0.0359217114746571
0.162,0.0359217114746571
0.163,0.0359217114746571
0.164,0.0414464492350817
0.165,0.0469711869955063
0.166,0.0414464492350817
0.167,0.0524959247559309
0.168,0.0580206625163555
0.169,0.0635454002767801
0.17,0.0745948757976294
0.171,0.080119613558054
0.172,0.0856443513184786
0.173,0.0966938268393278
0.174,0.102218564599752
0.175,0.113268040120602
0.176,0.124317515641451
0.177,0.1353669911623
0.178,0.151941204443574
0.179,0.162990679964423
0.18,0.168515417724848
0.181,0.185089631006122
0.182,0.201663844287395
0.183,0.20718858204782
0.184,0.218238057568669
0.185,0.229287533089519
0.186,0.234812270849943
0.187,0.240337008610368
0.188,0.234812270849943
0.189,0.234812270849943
0.19,0.229287533089519
0.191,0.223762795329094
0.192,0.201663844287395
0.193,0.190614368766546
0.194,0.168515417724848
0.195,0.146416466683149
0.196,0.118792777881026
0.197,0.0911690890789032
0.198,0.0580206625163555
0.199,0.0248722359538078
0.2,-0.00827619060873985
0.201,-0.0469493549317122
0.202,-0.0800977814942598
0.203,-0.113246208056808
0.204,-0.146394634619355
0.205,-0.174018323421478
0.206,-0.196117274463177
0.207,-0.218216225504875
0.208,-0.234790438786149
0.209,-0.251364652067423
0.21,-0.256889389827847
0.211,-0.262414127588272
0.212,-0.262414127588272
0.213,-0.262414127588272
0.214,-0.256889389827847
0.215,-0.245839914306998
0.216,-0.234790438786149
0.217,-0.2237409632653
0.218,-0.207166749984026
0.219,-0.196117274463177
0.22,-0.179543061181903
0.221,-0.168493585661054
0.222,-0.146394634619355
0.223,-0.135345159098506
0.224,-0.118770945817232
0.225,-0.102196732535958
0.226,-0.0966719947755337
0.227,-0.0856225192546844
0.228,-0.0690483059734106
0.229,-0.063523568212986
0.23,-0.0579988304525614
0.231,-0.0469493549317122
0.232,-0.0414246171712875
0.233,-0.0303751416504383
0.234,-0.0303751416504383
0.235,-0.0248504038900137
0.236,-0.0248504038900137
0.237,-0.0138009283691645
0.238,-0.0138009283691645
0.239,-0.00827619060873985
0.24,-0.0138009283691645
0.241,-0.00827619060873985
0.242,-0.00827619060873985
0.243,-0.00275145284831524
0.244,-0.00275145284831524
0.245,0.00277328491210938
0.246,0.00277328491210938
0.247,-0.00275145284831524
0.248,-0.00275145284831524
0.249,0.00277328491210938
0.25,0.00277328491210938
0.251,0.00277328491210938
0.252,-0.00275145284831524
0.253,0.00829802267253399
0.254,0.00277328491210938
0.255,0.00277328491210938
0.256,0.00277328491210938
0.257,0.00277328491210938
0.258,0.00277328491210938
0.259,0.00277328491210938
0.26,0.00277328491210938
0.261,0.00277328491210938
0.262,0.00277328491210938
0.263,0.00277328491210938
0.264,0.00277328491210938
0.265,-0.00275145284831524
0.266,-0.00275145284831524
0.267,0.00277328491210938
0.268,-0.00275145284831524
0.269,-0.00275145284831524
0.27,0.00277328491210938
0.271,-0.00275145284831524
0.272,-0.00275145284831524
0.273,-0.00827619060873985
0.274,-0.00827619060873985
0.275,-0.00827619060873985
0.276,-0.00827619060873985
0.277,-0.0138009283691645
0.278,-0.0138009283691645
0.279,-0.0193256661295891
0.28,-0.0193256661295891
0.281,-0.0248504038900137
0.282,-0.0248504038900137
0.283,-0.0303751416504383
0.284,-0.0303751416504383
0.285,-0.0358998794108629
0.286,-0.0414246171712875
0.287,-0.0524740926921368
0.288,-0.063523568212986
0.289,-0.063523568212986
0.29,-0.0745730437338352
0.291,-0.0856225192546844
0.292,-0.0966719947755337
0.293,-0.113246208056808
0.294,-0.118770945817232
0.295,-0.135345159098506
0.296,-0.146394634619355
0.297,-0.162968847900629
0.298,-0.179543061181903
0.299,-0.190592536702752
0.3,-0.207166749984026
0.301,-0.218216225504875
0.302,-0.229265701025724
0.303,-0.234790438786149
0.304,-0.245839914306998
0.305,-0.251364652067423
0.306,-0.251364652067423
0.307,-0.251364652067423
0.308,-0.245839914306998
0.309,-0.234790438786149
0.31,-0.2237409632653
0.311,-0.207166749984026
0.312,-0.185067798942327
0.313,-0.162968847900629
0.314,-0.135345159098506
0.315,-0.102196732535958
0.316,-0.0745730437338352
0.317,-0.0414246171712875
0.318,-0.00827619060873985
0.319,0.0248722359538078
0.32,0.0580206625163555
0.321,0.0911690890789032
0.322,0.118792777881026
0.323,0.146416466683149
0.324,0.168515417724848
0.325,0.190614368766546
0.326,0.20718858204782
0.327,0.218238057568669
0.328,0.229287533089519
0.329,0.240337008610368
0.33,0.240337008610368
0.331,0.240337008610368
0.332,0.234812270849943
0.333,0.229287533089519
0.334,0.223762795329094
0.335,0.212713319808245
0.336,0.201663844287395
0.337,0.185089631006122
0.338,0.174040155485272
0.339,0.157465942203999
0.34,0.146416466683149
0.341,0.1353669911623
0.342,0.124317515641451
0.343,0.113268040120602
0.344,0.0966938268393278
0.345,0.0966938268393278
0.346,0.0856443513184786
0.347,0.0745948757976294
0.348,0.0690701380372047
0.349,0.0580206625163555
0.35,0.0524959247559309
0.351,0.0469711869955063
0.352,0.0469711869955063
0.353,0.0414464492350817
0.354,0.0359217114746571
0.355,0.0303969737142324
0.356,0.0303969737142324
0.357,0.0303969737142324
0.358,0.0303969737142324
0.359,0.0303969737142324
0.36,0.0303969737142324
0.361,0.0303969737142324
0.362,0.0359217114746571
0.363,0.0414464492350817
0.364,0.0414464492350817
0.365,0.0414464492350817
0.366,0.0469711869955063
0.367,0.0524959247559309
0.368,0.0635454002767801
0.369,0.0690701380372047
0.37,0.080119613558054
0.371,0.0911690890789032
0.372,0.0966938268393278
0.373,0.113268040120602
0.374,0.118792777881026
0.375,0.1353669911623
0.376,0.146416466683149
0.377,0.162990679964423
0.378,0.174040155485272
0.379,0.185089631006122
0.38,0.196139106526971
0.381,0.212713319808245
0.382,0.218238057568669
0.383,0.229287533089519
0.384,0.240337008610368
0.385,0.245861746370792
0.386,0.245861746370792
0.387,0.245861746370792
0.388,0.240337008610368
0.389,0.234812270849943
0.39,0.223762795329094
0.391,0.20718858204782
0.392,0.196139106526971
0.393,0.174040155485272
0.394,0.146416466683149
0.395,0.118792777881026
0.396,0.0911690890789032
0.397,0.0580206625163555
0.398,0.0248722359538078
0.399,-0.00827619060873985
0.4,-0.0414246171712875
0.401,-0.0745730437338352
0.402,-0.102196732535958
0.403,-0.129820421338081
0.404,-0.162968847900629
0.405,-0.179543061181903
0.406,-0.201642012223601
0.407,-0.212691487744451
0.408,-0.229265701025724
