T,V1
0.0,-0.0263954699039459
0.002,-0.0374152809381485
0.004,-0.0539449974894524
0.006,-0.0759846195578575
0.008,-0.0925143361091614
0.01,-0.114553958177567
0.012,-0.13108367472887
0.014,-0.142103485763073
0.016,-0.158633202314377
0.018,-0.175162918865681
0.02,-0.186182729899883
0.022,-0.191692635416985
0.024,-0.197202540934086
0.026,-0.197202540934086
0.028,-0.197202540934086
0.03,-0.197202540934086
0.032,-0.197202540934086
0.034,-0.191692635416985
0.036,-0.191692635416985
0.038,-0.180672824382782
0.04,-0.175162918865681
0.042,-0.169653013348579
0.044,-0.169653013348579
0.046,-0.158633202314377
0.048,-0.158633202314377
0.05,-0.147613391280174
0.052,-0.136593580245972
0.054,-0.125573769211769
0.056,-0.120063863694668
0.058,-0.103534147143364
0.06,-0.0980242416262627
0.062,-0.0814945250749588
0.064,-0.0704747140407562
0.066,-0.0594549030065536
0.068,-0.0484350919723511
0.07,-0.0374152809381485
0.072,-0.0208855643868446
0.074,-0.00986575335264206
0.076,0.0066639631986618
0.078,0.0231936797499657
0.08,0.0342134907841682
0.082,0.0507432073354721
0.084,0.067272923886776
0.086,0.0893125459551811
0.088,0.105842262506485
0.09,0.122371979057789
0.092,0.144411601126194
0.094,0.160941317677498
0.096,0.177471034228802
0.098,0.188490845263004
0.1,0.199510656297207
0.102,0.205020561814308
0.104,0.210530467331409
0.106,0.210530467331409
0.108,0.210530467331409
0.11,0.205020561814308
0.112,0.205020561814308
0.114,0.194000750780106
0.116,0.194000750780106
0.118,0.182980939745903
0.12,0.177471034228802
0.122,0.1719611287117
0.124,0.1719611287117
0.126,0.160941317677498
0.128,0.155431412160397
0.13,0.144411601126194
0.132,0.133391790091991
0.134,0.12788188457489
0.136,0.111352168023586
0.138,0.105842262506485
0.14,0.0948224514722824
0.142,0.0838026404380798
0.144,0.067272923886776
0.146,0.0562531128525734
0.148,0.0452333018183708
0.15,0.0342134907841682
0.152,0.0231936797499657
0.154,0.0121738687157631
0.156,-0.00435584783554077
0.158,-0.0208855643868446
0.16,-0.0319053754210472
0.162,-0.0484350919723511
0.164,-0.0649648085236549
0.166,-0.0759846195578575
0.168,-0.0980242416262627
0.17,-0.114553958177567
0.172,-0.13108367472887
0.174,-0.147613391280174
0.176,-0.164143107831478
0.178,-0.175162918865681
0.18,-0.180672824382782
0.182,-0.191692635416985
0.184,-0.197202540934086
0.186,-0.197202540934086
0.188,-0.197202540934086
0.19,-0.191692635416985
0.192,-0.191692635416985
0.194,-0.186182729899883
0.196,-0.175162918865681
0.198,-0.175162918865681
0.2,-0.175162918865681
0.202,-0.158633202314377
0.204,-0.158633202314377
0.206,-0.147613391280174
0.208,-0.142103485763073
0.21,-0.136593580245972
0.212,-0.125573769211769
0.214,-0.120063863694668
0.216,-0.103534147143364
0.218,-0.0925143361091614
0.22,-0.0814945250749588
0.222,-0.0704747140407562
0.224,-0.0594549030065536
0.226,-0.0484350919723511
0.228,-0.0374152809381485
0.23,-0.0319053754210472
0.232,-0.0153756588697433
0.234,-0.00435584783554077
0.236,0.0066639631986618
0.238,0.0176837742328644
0.24,0.028703585267067
0.242,0.0452333018183708
0.244,0.0562531128525734
0.246,0.0727828294038773
0.248,0.0893125459551811
0.25,0.100332356989384
0.252,0.111352168023586
0.254,0.12788188457489
0.256,0.133391790091991
0.258,0.144411601126194
0.26,0.149921506643295
0.262,0.149921506643295
0.264,0.144411601126194
0.266,0.138901695609093
0.268,0.133391790091991
0.27,0.122371979057789
0.272,0.111352168023586
0.274,0.105842262506485
0.276,0.0893125459551811
0.278,0.0782927349209785
0.28,0.067272923886776
0.282,0.0562531128525734
0.284,0.0507432073354721
0.286,0.0452333018183708
0.288,0.0397233963012695
0.29,0.0342134907841682
0.292,0.0342134907841682
0.294,0.0342134907841682
0.296,0.0342134907841682
0.298,0.0397233963012695
0.3,0.0397233963012695
0.302,0.0452333018183708
0.304,0.0507432073354721
0.306,0.0562531128525734
0.308,0.067272923886776
0.31,0.0782927349209785
0.312,0.0838026404380798
0.314,0.0893125459551811
0.316,0.0948224514722824
0.318,0.105842262506485
0.32,0.111352168023586
0.322,0.116862073540688
0.324,0.116862073540688
0.326,0.116862073540688
0.328,0.122371979057789
0.33,0.116862073540688
0.332,0.116862073540688
0.334,0.111352168023586
0.336,0.105842262506485
0.338,0.0948224514722824
0.34,0.0838026404380798
0.342,0.0727828294038773
0.344,0.0727828294038773
0.346,0.0562531128525734
0.348,0.0507432073354721
0.35,0.0397233963012695
0.352,0.028703585267067
0.354,0.0176837742328644
0.356,0.0066639631986618
0.358,-0.00435584783554077
0.36,-0.0208855643868446
0.362,-0.0319053754210472
0.364,-0.0484350919723511
0.366,-0.0649648085236549
0.368,-0.0870044305920601
0.37,-0.103534147143364
0.372,-0.120063863694668
0.374,-0.13108367472887
0.376,-0.153123296797276
0.378,-0.158633202314377
0.38,-0.175162918865681
0.382,-0.180672824382782
0.384,-0.180672824382782
0.386,-0.186182729899883
0.388,-0.186182729899883
0.39,-0.186182729899883
0.392,-0.186182729899883
0.394,-0.180672824382782
0.396,-0.175162918865681
0.398,-0.175162918865681
0.4,-0.169653013348579
0.402,-0.164143107831478
0.404,-0.158633202314377
0.406,-0.158633202314377
0.408,-0.147613391280174
0.41,-0.136593580245972
0.412,-0.13108367472887
0.414,-0.125573769211769
0.416,-0.120063863694668
0.418,-0.103534147143364
0.42,-0.103534147143364
0.422,-0.0870044305920601
0.424,-0.0759846195578575
0.426,-0.0649648085236549
0.428,-0.0539449974894524
0.43,-0.0429251864552498
0.432,-0.0319053754210472
0.434,-0.0208855643868446
0.436,-0.00435584783554077
0.438,0.0066639631986618
0.44,0.0176837742328644
0.442,0.028703585267067
0.444,0.0507432073354721
0.446,0.067272923886776
0.448,0.0838026404380798
0.45,0.100332356989384
0.452,0.122371979057789
0.454,0.133391790091991
0.456,0.149921506643295
0.458,0.160941317677498
0.46,0.1719611287117
0.462,0.182980939745903
0.464,0.188490845263004
0.466,0.194000750780106
0.468,0.199510656297207
0.47,0.188490845263004
0.472,0.194000750780106
0.474,0.188490845263004
0.476,0.188490845263004
0.478,0.182980939745903
0.48,0.182980939745903
0.482,0.1719611287117
0.484,0.166451223194599
0.486,0.166451223194599
0.488,0.160941317677498
0.49,0.155431412160397
0.492,0.144411601126194
0.494,0.138901695609093
0.496,0.12788188457489
0.498,0.122371979057789
0.5,0.111352168023586
0.502,0.0948224514722824
0.504,0.0893125459551811
0.506,0.0782927349209785
0.508,0.067272923886776
0.51,0.0562531128525734
0.512,0.0452333018183708
0.514,0.028703585267067
0.516,0.0231936797499657
0.518,0.0066639631986618
0.52,-0.00435584783554077
0.522,-0.0208855643868446
0.524,-0.0319053754210472
0.526,-0.0484350919723511
0.528,-0.0649648085236549
0.53,-0.0814945250749588
0.532,-0.0980242416262627
0.534,-0.120063863694668
0.536,-0.136593580245972
0.538,-0.147613391280174
0.54,-0.158633202314377
0.542,-0.175162918865681
0.544,-0.175162918865681
0.546,-0.191692635416985
0.548,-0.191692635416985
0.55,-0.191692635416985
0.552,-0.191692635416985
0.554,-0.191692635416985
0.556,-0.186182729899883
0.558,-0.186182729899883
0.56,-0.180672824382782
0.562,-0.175162918865681
0.564,-0.169653013348579
0.566,-0.164143107831478
0.568,-0.158633202314377
0.57,-0.153123296797276
0.572,-0.147613391280174
0.574,-0.142103485763073
0.576,-0.136593580245972
0.578,-0.120063863694668
0.58,-0.114553958177567
0.582,-0.103534147143364
0.584,-0.0980242416262627
0.586,-0.0814945250749588
0.588,-0.0704747140407562
0.59,-0.0594549030065536
0.592,-0.0539449974894524
0.594,-0.0429251864552498
0.596,-0.0263954699039459
0.598,-0.0153756588697433
0.6,0.00115405768156052
0.602,0.0121738687157631
0.604,0.028703585267067
0.606,0.0452333018183708
0.608,0.0562531128525734
0.61,0.0727828294038773
0.612,0.0893125459551811
0.614,0.105842262506485
0.616,0.12788188457489
0.618,0.138901695609093
0.62,0.155431412160397
0.622,0.1719611287117
0.624,0.182980939745903
0.626,0.188490845263004
0.628,0.199510656297207
0.63,0.205020561814308
0.632,0.205020561814308
0.634,0.199510656297207
0.636,0.194000750780106
0.638,0.199510656297207
0.64,0.188490845263004
0.642,0.182980939745903
0.644,0.177471034228802
0.646,0.177471034228802
0.648,0.1719611287117
0.65,0.166451223194599
0.652,0.155431412160397
0.654,0.155431412160397
0.656,0.144411601126194
0.658,0.133391790091991
0.66,0.122371979057789
0.662,0.116862073540688
0.664,0.105842262506485
0.666,0.100332356989384
0.668,0.0893125459551811
0.67,0.0727828294038773
0.672,0.067272923886776
0.674,0.0507432073354721
0.676,0.0452333018183708
0.678,0.0342134907841682
0.68,0.0231936797499657
0.682,0.0066639631986618
0.684,-0.00435584783554077
0.686,-0.0153756588697433
0.688,-0.0319053754210472
0.69,-0.0484350919723511
0.692,-0.0594549030065536
0.694,-0.0759846195578575
0.696,-0.0925143361091614
0.698,-0.109044052660465
0.7,-0.125573769211769
0.702,-0.142103485763073
0.704,-0.158633202314377
0.706,-0.169653013348579
0.708,-0.175162918865681
0.71,-0.180672824382782
0.712,-0.191692635416985
0.714,-0.186182729899883
0.716,-0.186182729899883
0.718,-0.191692635416985
0.72,-0.186182729899883
0.722,-0.186182729899883
0.724,-0.175162918865681
0.726,-0.175162918865681
0.728,-0.164143107831478
0.73,-0.164143107831478
0.732,-0.158633202314377
0.734,-0.153123296797276
0.736,-0.147613391280174
0.738,-0.136593580245972
0.74,-0.13108367472887
0.742,-0.120063863694668
0.744,-0.109044052660465
0.746,-0.103534147143364
0.748,-0.0925143361091614
0.75,-0.0814945250749588
0.752,-0.0704747140407562
0.754,-0.0594549030065536
0.756,-0.0484350919723511
0.758,-0.0374152809381485
0.76,-0.0319053754210472
0.762,-0.0153756588697433
0.764,-0.00435584783554077
0.766,0.0066639631986618
0.768,0.0176837742328644
0.77,0.0231936797499657
0.772,0.0397233963012695
0.774,0.0507432073354721
0.776,0.067272923886776
0.778,0.0782927349209785
0.78,0.0948224514722824
0.782,0.105842262506485
0.784,0.122371979057789
0.786,0.12788188457489
0.788,0.138901695609093
0.79,0.144411601126194
0.792,0.144411601126194
0.794,0.144411601126194
0.796,0.138901695609093
0.798,0.133391790091991
0.8,0.12788188457489
0.802,0.116862073540688
0.804,0.111352168023586
0.806,0.0948224514722824
0.808,0.0838026404380798
0.81,0.0727828294038773
0.812,0.067272923886776
0.814,0.0562531128525734
0.816,0.0507432073354721
0.818,0.0452333018183708
0.82,0.0397233963012695
0.822,0.0342134907841682
0.824,0.0342134907841682
0.826,0.0342134907841682
0.828,0.0342134907841682
0.83,0.0342134907841682
0.832,0.0397233963012695
0.834,0.0397233963012695
0.836,0.0452333018183708
0.838,0.0507432073354721
0.84,0.0617630183696747
0.842,0.067272923886776
0.844,0.0782927349209785
0.846,0.0838026404380798
0.848,0.0948224514722824
0.85,0.0948224514722824
0.852,0.100332356989384
0.854,0.111352168023586
0.856,0.111352168023586
0.858,0.116862073540688
0.86,0.116862073540688
0.862,0.111352168023586
0.864,0.111352168023586
0.866,0.111352168023586
0.868,0.100332356989384
0.87,0.0948224514722824
0.872,0.0893125459551811
0.874,0.0782927349209785
0.876,0.0727828294038773
0.878,0.067272923886776
0.88,0.0562531128525734
0.882,0.0452333018183708
0.884,0.0342134907841682
0.886,0.0342134907841682
0.888,0.0231936797499657
0.89,0.0066639631986618
0.892,-0.00435584783554077
0.894,-0.0208855643868446
0.896,-0.0319053754210472
0.898,-0.0484350919723511
0.9,-0.0649648085236549
0.902,-0.0759846195578575
0.904,-0.0925143361091614
0.906,-0.109044052660465
0.908,-0.125573769211769
0.91,-0.136593580245972
0.912,-0.147613391280174
0.914,-0.164143107831478
0.916,-0.169653013348579
0.918,-0.175162918865681
0.92,-0.180672824382782
0.922,-0.180672824382782
0.924,-0.180672824382782
0.926,-0.175162918865681
0.928,-0.175162918865681
0.93,-0.169653013348579
0.932,-0.169653013348579
0.934,-0.158633202314377
0.936,-0.158633202314377
0.938,-0.153123296797276
0.94,-0.153123296797276
0.942,-0.147613391280174
0.944,-0.142103485763073
0.946,-0.136593580245972
0.948,-0.125573769211769
0.95,-0.120063863694668
0.952,-0.114553958177567
0.954,-0.103534147143364
0.956,-0.0925143361091614
0.958,-0.0870044305920601
0.96,-0.0759846195578575
0.962,-0.0649648085236549
0.964,-0.0594549030065536
0.966,-0.0429251864552498
0.968,-0.0374152809381485
0.97,-0.0263954699039459
0.972,-0.0153756588697433
0.974,0.00115405768156052
0.976,0.0066639631986618
0.978,0.0231936797499657
0.98,0.0397233963012695
0.982,0.0507432073354721
0.984,0.0727828294038773
0.986,0.0838026404380798
0.988,0.100332356989384
0.99,0.116862073540688
0.992,0.133391790091991
0.994,0.149921506643295
0.996,0.160941317677498
0.998,0.1719611287117
1.0,0.177471034228802
1.002,0.182980939745903
1.004,0.188490845263004
1.006,0.188490845263004
1.008,0.188490845263004
1.01,0.188490845263004
1.012,0.188490845263004
1.014,0.182980939745903
1.016,0.177471034228802
1.018,0.177471034228802
1.02,0.166451223194599
1.022,0.166451223194599
1.024,0.160941317677498
1.026,0.160941317677498
1.028,0.149921506643295
1.03,0.144411601126194
1.032,0.138901695609093
1.034,0.12788188457489
1.036,0.122371979057789
1.038,0.111352168023586
1.04,0.100332356989384
1.042,0.0948224514722824
1.044,0.0838026404380798
1.046,0.0727828294038773
1.048,0.0617630183696747
1.05,0.0507432073354721
1.052,0.0397233963012695
1.054,0.028703585267067
1.056,0.0121738687157631
1.058,0.0066639631986618
1.06,-0.00435584783554077
1.062,-0.0208855643868446
1.064,-0.0319053754210472
1.066,-0.0484350919723511
1.068,-0.0649648085236549
1.07,-0.0759846195578575
1.072,-0.0980242416262627
1.074,-0.114553958177567
1.076,-0.13108367472887
1.078,-0.142103485763073
1.08,-0.158633202314377
1.082,-0.164143107831478
1.084,-0.175162918865681
1.086,-0.180672824382782
1.088,-0.180672824382782
1.09,-0.186182729899883
1.092,-0.191692635416985
1.094,-0.180672824382782
1.096,-0.180672824382782
1.098,-0.180672824382782
1.1,-0.175162918865681
1.102,-0.175162918865681
1.104,-0.169653013348579
1.106,-0.164143107831478
1.108,-0.158633202314377
1.11,-0.153123296797276
1.112,-0.153123296797276
1.114,-0.142103485763073
1.116,-0.136593580245972
1.118,-0.125573769211769
1.12,-0.120063863694668
1.122,-0.109044052660465
1.124,-0.0980242416262627
1.126,-0.0870044305920601
1.128,-0.0814945250749588
1.13,-0.0704747140407562
1.132,-0.0594549030065536
1.134,-0.0429251864552498
1.136,-0.0374152809381485
1.138,-0.0319053754210472
1.14,-0.0153756588697433
1.142,-0.00435584783554077
1.144,0.0066639631986618
1.146,0.0231936797499657
1.148,0.0342134907841682
1.15,0.0507432073354721
1.152,0.067272923886776
1.154,0.0838026404380798
1.156,0.0948224514722824
1.158,0.116862073540688
1.16,0.133391790091991
1.162,0.149921506643295
1.164,0.160941317677498
1.166,0.1719611287117
1.168,0.182980939745903
1.17,0.188490845263004
1.172,0.194000750780106
1.174,0.194000750780106
1.176,0.194000750780106
1.178,0.194000750780106
1.18,0.188490845263004
1.182,0.182980939745903
1.184,0.182980939745903
1.186,0.182980939745903
1.188,0.1719611287117
1.19,0.166451223194599
1.192,0.166451223194599
1.194,0.160941317677498
1.196,0.149921506643295
1.198,0.144411601126194
1.2,0.138901695609093
1.202,0.133391790091991
1.204,0.122371979057789
1.206,0.111352168023586
1.208,0.105842262506485
1.21,0.0948224514722824
1.212,0.0838026404380798
1.214,0.0782927349209785
1.216,0.067272923886776
1.218,0.0562531128525734
1.22,0.0507432073354721
1.222,0.0342134907841682
1.224,0.028703585267067
1.226,0.0066639631986618
1.228,0.00115405768156052
1.23,-0.00435584783554077
1.232,-0.0208855643868446
1.234,-0.0374152809381485
1.236,-0.0484350919723511
1.238,-0.0594549030065536
1.24,-0.0759846195578575
1.242,-0.0980242416262627
1.244,-0.109044052660465
1.246,-0.125573769211769
1.248,-0.136593580245972
1.25,-0.147613391280174
1.252,-0.164143107831478
1.254,-0.175162918865681
1.256,-0.180672824382782
1.258,-0.180672824382782
1.26,-0.186182729899883
1.262,-0.180672824382782
1.264,-0.186182729899883
1.266,-0.180672824382782
1.268,-0.175162918865681
1.27,-0.175162918865681
1.272,-0.169653013348579
1.274,-0.164143107831478
1.276,-0.158633202314377
1.278,-0.153123296797276
1.28,-0.153123296797276
1.282,-0.142103485763073
1.284,-0.136593580245972
1.286,-0.13108367472887
1.288,-0.120063863694668
1.29,-0.114553958177567
1.292,-0.103534147143364
1.294,-0.0980242416262627
1.296,-0.0870044305920601
1.298,-0.0704747140407562
1.3,-0.0594549030065536
1.302,-0.0594549030065536
1.304,-0.0484350919723511
1.306,-0.0374152809381485
1.308,-0.0263954699039459
1.31,-0.0153756588697433
1.312,-0.00435584783554077
1.314,0.0066639631986618
1.316,0.0176837742328644
1.318,0.0231936797499657
1.32,0.0342134907841682
1.322,0.0452333018183708
1.324,0.067272923886776
1.326,0.0727828294038773
1.328,0.0893125459551811
1.33,0.100332356989384
1.332,0.111352168023586
1.334,0.116862073540688
1.336,0.133391790091991
1.338,0.133391790091991
1.34,0.138901695609093
1.342,0.138901695609093
1.344,0.138901695609093
1.346,0.138901695609093
1.348,0.133391790091991
1.35,0.122371979057789
1.352,0.111352168023586
1.354,0.0948224514722824
1.356,0.0893125459551811
1.358,0.0782927349209785
1.36,0.0727828294038773
1.362,0.0617630183696747
1.364,0.0507432073354721
1.366,0.0562531128525734
1.368,0.0397233963012695
1.37,0.0342134907841682
1.372,0.0342134907841682
1.374,0.0342134907841682
1.376,0.0342134907841682
1.378,0.0342134907841682
1.38,0.0397233963012695
1.382,0.0342134907841682
1.384,0.0452333018183708
1.386,0.0452333018183708
1.388,0.0507432073354721
1.39,0.0562531128525734
1.392,0.067272923886776
1.394,0.0727828294038773
1.396,0.0782927349209785
1.398,0.0893125459551811
1.4,0.0893125459551811
1.402,0.100332356989384
1.404,0.105842262506485
1.406,0.105842262506485
1.408,0.111352168023586
1.41,0.111352168023586
1.412,0.111352168023586
1.414,0.111352168023586
1.416,0.111352168023586
1.418,0.100332356989384
1.42,0.0948224514722824
1.422,0.0893125459551811
1.424,0.0893125459551811
1.426,0.0782927349209785
1.428,0.0727828294038773
1.43,0.067272923886776
1.432,0.0562531128525734
1.434,0.0452333018183708
1.436,0.0397233963012695
1.438,0.028703585267067
1.44,0.0176837742328644
1.442,0.0066639631986618
1.444,-0.00435584783554077
1.446,-0.0153756588697433
1.448,-0.0263954699039459
1.45,-0.0374152809381485
1.452,-0.0594549030065536
1.454,-0.0649648085236549
1.456,-0.0814945250749588
1.458,-0.103534147143364
1.46,-0.114553958177567
1.462,-0.13108367472887
1.464,-0.136593580245972
1.466,-0.153123296797276
1.468,-0.158633202314377
1.47,-0.164143107831478
1.472,-0.169653013348579
1.474,-0.175162918865681
1.476,-0.169653013348579
1.478,-0.175162918865681
1.48,-0.175162918865681
1.482,-0.169653013348579
1.484,-0.169653013348579
1.486,-0.164143107831478
1.488,-0.164143107831478
1.49,-0.153123296797276
1.492,-0.153123296797276
1.494,-0.147613391280174
1.496,-0.147613391280174
1.498,-0.136593580245972
1.5,-0.136593580245972
1.502,-0.125573769211769
1.504,-0.120063863694668
1.506,-0.109044052660465
1.508,-0.103534147143364
1.51,-0.0925143361091614
1.512,-0.0870044305920601
1.514,-0.0759846195578575
1.516,-0.0704747140407562
1.518,-0.0594549030065536
1.52,-0.0484350919723511
1.522,-0.0374152809381485
1.524,-0.0263954699039459
1.526,-0.0153756588697433
1.528,-0.00435584783554077
1.53,0.0066639631986618
1.532,0.0176837742328644
1.534,0.0231936797499657
1.536,0.0452333018183708
1.538,0.0507432073354721
1.54,0.067272923886776
1.542,0.0838026404380798
1.544,0.100332356989384
1.546,0.116862073540688
1.548,0.133391790091991
1.55,0.138901695609093
1.552,0.155431412160397
1.554,0.166451223194599
1.556,0.1719611287117
1.558,0.177471034228802
1.56,0.182980939745903
1.562,0.182980939745903
1.564,0.182980939745903
1.566,0.182980939745903
1.568,0.182980939745903
1.57,0.177471034228802
1.572,0.177471034228802
1.574,0.166451223194599
1.576,0.1719611287117
1.578,0.160941317677498
1.58,0.160941317677498
1.582,0.160941317677498
1.584,0.149921506643295
1.586,0.144411601126194
1.588,0.138901695609093
1.59,0.12788188457489
1.592,0.122371979057789
1.594,0.122371979057789
1.596,0.105842262506485
1.598,0.100332356989384
1.6,0.0893125459551811
1.602,0.0727828294038773
1.604,0.067272923886776
1.606,0.0617630183696747
1.608,0.0507432073354721
1.61,0.0342134907841682
1.612,0.028703585267067
1.614,0.0176837742328644
1.616,0.0066639631986618
1.618,-0.00435584783554077
1.62,-0.0208855643868446
1.622,-0.0319053754210472
1.624,-0.0484350919723511
1.626,-0.0594549030065536
1.628,-0.0759846195578575
1.63,-0.0925143361091614
1.632,-0.103534147143364
1.634,-0.120063863694668
1.636,-0.13108367472887
1.638,-0.142103485763073
1.64,-0.158633202314377
1.642,-0.164143107831478
1.644,-0.175162918865681
1.646,-0.180672824382782
1.648,-0.180672824382782
1.65,-0.186182729899883
1.652,-0.180672824382782
1.654,-0.180672824382782
1.656,-0.180672824382782
1.658,-0.175162918865681
1.66,-0.175162918865681
1.662,-0.169653013348579
1.664,-0.164143107831478
1.666,-0.158633202314377
1.668,-0.153123296797276
1.67,-0.153123296797276
1.672,-0.142103485763073
1.674,-0.136593580245972
1.676,-0.13108367472887
1.678,-0.125573769211769
1.68,-0.120063863694668
1.682,-0.103534147143364
1.684,-0.0980242416262627
1.686,-0.0870044305920601
1.688,-0.0814945250749588
1.69,-0.0704747140407562
1.692,-0.0594549030065536
1.694,-0.0539449974894524
1.696,-0.0429251864552498
1.698,-0.0319053754210472
1.7,-0.0208855643868446
1.702,-0.00986575335264206
1.704,0.00115405768156052
1.706,0.0176837742328644
1.708,0.028703585267067
1.71,0.0397233963012695
1.712,0.0562531128525734
1.714,0.067272923886776
1.716,0.0838026404380798
1.718,0.0948224514722824
1.72,0.116862073540688
1.722,0.12788188457489
1.724,0.138901695609093
1.726,0.155431412160397
1.728,0.166451223194599
1.73,0.177471034228802
1.732,0.182980939745903
1.734,0.182980939745903
1.736,0.188490845263004
1.738,0.194000750780106
1.74,0.194000750780106
1.742,0.188490845263004
1.744,0.182980939745903
1.746,0.177471034228802
1.748,0.177471034228802
1.75,0.1719611287117
1.752,0.166451223194599
1.754,0.160941317677498
1.756,0.155431412160397
1.758,0.149921506643295
1.76,0.144411601126194
1.762,0.133391790091991
1.764,0.133391790091991
1.766,0.12788188457489
1.768,0.116862073540688
1.77,0.105842262506485
