T,V1
0.0,0.319781980477273
0.002,0.330973470583558
0.004,0.319781980477273
0.006,0.28620751015842
0.008,0.247037294786423
0.01,0.202271334361285
0.012,0.163101118989289
0.014,0.123930903617293
0.016,0.0959521783515811
0.018,0.0679734530858696
0.02,0.0623777080327272
0.022,0.0455904728733003
0.024,0.039994727820158
0.026,0.0343989827670157
0.028,0.039994727820158
0.03,0.0455904728733003
0.032,0.0623777080327272
0.034,0.0847606882452965
0.036,0.11833515856415
0.038,0.163101118989289
0.04,0.21346282446757
0.042,0.275016020052135
0.044,0.3365692156367
0.046,0.398122411221266
0.048,0.426101136486977
0.05,0.420505391433835
0.052,0.375739431008697
0.054,0.280611765105277
0.056,0.14071813877672
0.058,-0.0103669776581228
0.06,-0.161452094092965
0.062,-0.278962740208954
0.064,-0.374090406112373
0.066,-0.413260621484369
0.068,-0.418856366537511
0.07,-0.385281896218657
0.072,-0.340515935793519
0.074,-0.284558485262096
0.076,-0.228601034730673
0.078,-0.183835074305534
0.08,-0.139069113880396
0.082,-0.105494643561542
0.084,-0.0775159182958305
0.086,-0.0663244281895459
0.088,-0.0439414479769766
0.09,-0.0439414479769766
0.092,-0.0383457029238343
0.094,-0.0439414479769766
0.096,-0.0551329380832613
0.098,-0.0719201732426882
0.1,-0.0998988985083997
0.102,-0.133473368827254
0.104,-0.17264358419925
0.106,-0.228601034730673
0.108,-0.284558485262096
0.11,-0.346111680846661
0.112,-0.3908776412718
0.114,-0.413260621484369
0.116,-0.396473386324942
0.118,-0.340515935793519
0.12,-0.256579759996384
0.122,-0.122281878720969
0.124,0.0120160025544465
0.126,0.14071813877672
0.128,0.241441549733281
0.13,0.314186235424131
0.132,0.342164960689843
0.134,0.347760705742985
0.136,0.325377725530416
0.138,0.28620751015842
0.14,0.235845804680139
0.142,0.196675589308143
0.144,0.146313883829862
0.146,0.112739413511008
0.148,0.0847606882452965
0.15,0.0623777080327272
0.152,0.0455904728733003
0.154,0.0343989827670157
0.156,0.0343989827670157
0.158,0.039994727820158
0.16,0.039994727820158
0.162,0.0455904728733003
0.164,0.0623777080327272
0.166,0.0847606882452965
0.168,0.112739413511008
0.17,0.146313883829862
0.172,0.191079844255
0.174,0.235845804680139
0.176,0.280611765105277
0.178,0.308590490370989
0.18,0.325377725530416
0.182,0.308590490370989
0.184,0.269420274998993
0.186,0.185484099201858
0.188,0.0847606882452965
0.19,-0.0271542128175497
0.192,-0.127877623774111
0.194,-0.223005289677531
0.196,-0.290154230315238
0.198,-0.323728700634092
0.2,-0.323728700634092
0.202,-0.312537210527807
0.204,-0.284558485262096
0.206,-0.239792524836957
0.208,-0.195026564411819
0.21,-0.155856349039823
0.212,-0.127877623774111
0.214,-0.0887074084021151
0.216,-0.0719201732426882
0.218,-0.0495371930301189
0.22,-0.0439414479769766
0.222,-0.0271542128175497
0.224,-0.0271542128175497
0.226,-0.0215584677644074
0.228,-0.0159627227112651
0.23,-0.0159627227112651
0.232,-0.0159627227112651
0.234,-0.0103669776581228
0.236,-0.00477123260498047
0.238,-0.0103669776581228
0.24,-0.0103669776581228
0.242,-0.00477123260498047
0.244,-0.00477123260498047
0.246,-0.0103669776581228
0.248,-0.0103669776581228
0.25,-0.0159627227112651
0.252,-0.0103669776581228
0.254,-0.0215584677644074
0.256,-0.0215584677644074
0.258,-0.032749957870692
0.26,-0.0383457029238343
0.262,-0.0663244281895459
0.264,-0.0831116633489728
0.266,-0.111090388614684
0.268,-0.144664858933538
0.27,-0.189430819358677
0.272,-0.234196779783815
0.274,-0.278962740208954
0.276,-0.31813295558095
0.278,-0.340515935793519
0.28,-0.334920190740377
0.282,-0.306941465474665
0.284,-0.239792524836957
0.286,-0.150260603986681
0.288,-0.0495371930301189
0.29,0.0567819629795849
0.292,0.151909628883004
0.294,0.224654314573854
0.296,0.26382452994585
0.298,0.291803255211562
0.3,0.280611765105277
0.302,0.258228784892708
0.304,0.224654314573854
0.306,0.185484099201858
0.308,0.151909628883004
0.31,0.11833515856415
0.312,0.0903564332984388
0.314,0.0735691981390119
0.316,0.0511862179264426
