T,V1
0.0,0.0628139232285321
0.002,0.0347035741433501
0.004,0.017837364692241
0.006,0.000971155241131783
0.008,-0.00465091457590461
0.01,-0.00465091457590461
0.012,-0.010272984392941
0.014,-0.010272984392941
0.016,-0.010272984392941
0.018,-0.010272984392941
0.02,-0.010272984392941
0.022,-0.00465091457590461
0.024,0.000971155241131783
0.026,0.000971155241131783
0.028,0.000971155241131783
0.03,0.0122152948752046
0.032,0.0234594345092773
0.034,0.0347035741433501
0.036,0.0403256439603865
0.038,0.0628139232285321
0.04,0.0853022024966776
0.042,0.11341255158186
0.044,0.141522900667042
0.046,0.169633249752223
0.048,0.203365668654442
0.05,0.231476017739624
0.052,0.253964297007769
0.054,0.265208436641842
0.056,0.270830506458879
0.058,0.265208436641842
0.06,0.253964297007769
0.062,0.23709808755666
0.064,0.214609808288515
0.066,0.180877389386296
0.068,0.169633249752223
0.07,0.141522900667042
0.072,0.107790481764823
0.074,0.0796801326796412
0.076,0.0515697835944593
0.078,0.017837364692241
0.08,-0.0271391938440502
0.082,-0.0721157523803413
0.084,-0.133958520367742
0.086,-0.195801288355142
0.088,-0.263266126159579
0.09,-0.330730963964015
0.092,-0.386951662134379
0.094,-0.420684081036597
0.096,-0.415062011219561
0.098,-0.381329592317343
0.1,-0.330730963964015
0.102,-0.274510265793651
0.104,-0.218289567623287
0.106,-0.173313009086996
0.108,-0.139580590184778
0.11,-0.122714380733669
0.112,-0.111470241099596
0.114,-0.111470241099596
0.116,-0.128336450550705
0.118,-0.139580590184778
0.12,-0.16769093926996
0.122,-0.190179218538105
0.124,-0.218289567623287
0.126,-0.235155777074397
0.128,-0.257644056342542
0.13,-0.274510265793651
0.132,-0.268888195976615
0.134,-0.257644056342542
0.136,-0.240777846891433
0.138,-0.223911637440324
0.14,-0.207045427989215
0.142,-0.178935078904033
0.144,-0.145202660001814
0.146,-0.122714380733669
0.148,-0.0889819618314505
0.15,-0.0608716127462685
0.152,-0.0327612636610866
0.154,0.0122152948752046
0.156,0.0628139232285321
0.158,0.119034621398896
0.16,0.169633249752223
0.162,0.248342227190733
0.164,0.321429134812206
0.166,0.37764983298257
0.168,0.417004321701825
0.17,0.428248461335897
0.172,0.411382251884788
0.174,0.372027763165534
0.176,0.310184995178133
0.178,0.253964297007769
0.18,0.203365668654442
0.182,0.169633249752223
0.184,0.141522900667042
0.186,0.124656691215932
0.188,0.119034621398896
0.19,0.130278761032969
0.192,0.147144970484078
0.194,0.164011179935187
0.196,0.192121529020369
0.198,0.220231878105551
0.2,0.242720157373697
0.202,0.259586366824806
0.204,0.276452576275915
0.206,0.276452576275915
0.208,0.270830506458879
0.21,0.253964297007769
0.212,0.231476017739624
0.214,0.208987738471478
0.216,0.186499459203333
0.218,0.152767040301114
0.22,0.124656691215932
0.222,0.090924272313714
0.224,0.0684359930455685
0.226,0.0290815043263137
0.228,-0.010272984392941
0.23,-0.0440054032951593
0.232,-0.0889819618314505
0.234,-0.150824729818851
0.236,-0.218289567623287
0.238,-0.291376475244761
0.24,-0.358841313049197
0.242,-0.415062011219561
0.244,-0.437550290487707
0.246,-0.437550290487707
0.248,-0.409439941402525
0.25,-0.353219243232161
0.252,-0.285754405427724
0.254,-0.235155777074397
0.256,-0.190179218538105
0.258,-0.156446799635887
0.26,-0.128336450550705
0.262,-0.122714380733669
0.264,-0.122714380733669
0.266,-0.139580590184778
0.268,-0.150824729818851
0.27,-0.16769093926996
0.272,-0.201423358172178
0.274,-0.223911637440324
0.276,-0.252021986525506
0.278,-0.268888195976615
0.28,-0.274510265793651
0.282,-0.274510265793651
0.284,-0.268888195976615
0.286,-0.252021986525506
0.288,-0.223911637440324
0.29,-0.190179218538105
0.292,-0.16769093926996
0.294,-0.145202660001814
0.296,-0.111470241099596
0.298,-0.0833598920144141
0.3,-0.0496274731121957
0.302,-0.0215171240270138
0.304,0.017837364692241
0.306,0.0628139232285321
0.308,0.124656691215932
0.31,0.180877389386296
0.312,0.248342227190733
0.314,0.327051204629242
0.316,0.394516042433679
0.318,0.445114670787007
0.32,0.467602950055152
0.322,0.450736740604043
0.324,0.405760182067752
0.326,0.343917414080352
0.328,0.282074646092951
0.33,0.220231878105551
0.332,0.17525531956926
0.334,0.141522900667042
0.336,0.124656691215932
0.338,0.119034621398896
0.34,0.11341255158186
0.342,0.124656691215932
0.344,0.147144970484078
0.346,0.169633249752223
0.348,0.197743598837405
0.35,0.214609808288515
0.352,0.23709808755666
0.354,0.253964297007769
0.356,0.259586366824806
0.358,0.259586366824806
0.36,0.248342227190733
0.362,0.225853947922587
0.364,0.203365668654442
0.366,0.180877389386296
0.368,0.158389110118151
0.37,0.130278761032969
0.372,0.102168411947787
0.374,0.0796801326796412
0.376,0.0459477137774229
0.378,0.0122152948752046
0.38,-0.0271391938440502
0.382,-0.0664936825633049
0.384,-0.117092310916632
0.386,-0.173313009086996
