T,V1
0.0,-0.234196779783815
0.002,-0.195026564411819
0.004,-0.161452094092965
0.006,-0.127877623774111
0.008,-0.105494643561542
0.01,-0.0831116633489728
0.012,-0.0663244281895459
0.014,-0.0495371930301189
0.016,-0.0495371930301189
0.018,-0.0383457029238343
0.02,-0.0383457029238343
0.022,-0.032749957870692
0.024,-0.0439414479769766
0.026,-0.0439414479769766
0.028,-0.0607286831364036
0.03,-0.0719201732426882
0.032,-0.0998988985083997
0.034,-0.127877623774111
0.036,-0.161452094092965
0.038,-0.206218054518104
0.04,-0.250984014943242
0.042,-0.301345720421523
0.044,-0.340515935793519
0.046,-0.374090406112373
0.048,-0.3908776412718
0.05,-0.374090406112373
0.052,-0.334920190740377
0.054,-0.256579759996384
0.056,-0.167047839146107
0.058,-0.0551329380832613
0.06,0.0511862179264426
0.062,0.163101118989289
0.064,0.247037294786423
0.066,0.302994745317847
0.068,0.342164960689843
0.07,0.347760705742985
0.072,0.342164960689843
0.074,0.308590490370989
0.076,0.275016020052135
0.078,0.230250059626997
0.08,0.191079844255
0.082,0.151909628883004
0.084,0.11833515856415
0.086,0.0903564332984388
0.088,0.0679734530858696
0.09,0.0455904728733003
0.092,0.0343989827670157
0.094,0.0288032377138734
0.096,0.0232074926607311
0.098,0.0232074926607311
0.1,0.0232074926607311
0.102,0.0288032377138734
0.104,0.0343989827670157
0.106,0.0455904728733003
0.108,0.0735691981390119
0.11,0.0847606882452965
0.112,0.11833515856415
0.114,0.151909628883004
0.116,0.196675589308143
0.118,0.247037294786423
0.12,0.297399000264704
0.122,0.353356450796127
0.124,0.386930921114981
0.126,0.40931390132755
0.128,0.398122411221266
0.13,0.35895219584927
0.132,0.280611765105277
0.134,0.179888354148716
0.136,0.0623777080327272
0.138,-0.0663244281895459
0.14,-0.183835074305534
0.142,-0.290154230315238
0.144,-0.357303170952946
0.146,-0.402069131378084
0.148,-0.407664876431227
0.15,-0.3908776412718
0.152,-0.357303170952946
0.154,-0.312537210527807
0.156,-0.267771250102669
0.158,-0.211813799571246
0.16,-0.17264358419925
0.162,-0.127877623774111
0.164,-0.0998988985083997
0.166,-0.0719201732426882
0.168,-0.0551329380832613
0.17,-0.0439414479769766
0.172,-0.032749957870692
0.174,-0.0215584677644074
0.176,-0.0215584677644074
0.178,-0.0159627227112651
0.18,-0.00477123260498047
0.182,-0.00477123260498047
0.184,-0.00477123260498047
0.186,-0.00477123260498047
0.188,0.00082451244816184
0.19,0.00082451244816184
0.192,0.00082451244816184
0.194,0.00082451244816184
