T,V1
0.0,0.123930903617293
0.002,0.179888354148716
0.004,0.247037294786423
0.006,0.3365692156367
0.008,0.43169688154012
0.01,0.543611782602966
0.012,0.644335193559527
0.014,0.717079879250377
0.016,0.750654349569231
0.018,0.72267562430352
0.02,0.633143703453243
0.022,0.498845822177827
0.024,0.308590490370989
0.026,0.0959521783515811
0.028,-0.122281878720969
0.03,-0.329324445687234
0.032,-0.502792542334646
0.034,-0.631494678556919
0.036,-0.709835109300911
0.038,-0.732218089513481
0.04,-0.698643619194627
0.042,-0.642686168663204
0.044,-0.553154247812927
0.046,-0.458026581909508
0.048,-0.374090406112373
0.05,-0.295749975368381
0.052,-0.228601034730673
0.054,-0.17264358419925
0.056,-0.127877623774111
0.058,-0.0887074084021151
0.06,-0.0551329380832613
0.062,-0.0383457029238343
0.064,-0.0215584677644074
0.066,-0.0159627227112651
0.068,-0.0103669776581228
0.07,-0.00477123260498047
0.072,-0.00477123260498047
0.074,-0.00477123260498047
0.076,-0.00477123260498047
0.078,-0.0159627227112651
0.08,-0.032749957870692
0.082,-0.0439414479769766
0.084,-0.0663244281895459
0.086,-0.0943031534552574
0.088,-0.133473368827254
0.09,-0.178239329252392
0.092,-0.239792524836957
0.094,-0.312537210527807
0.096,-0.402069131378084
0.098,-0.486005307175219
0.1,-0.581132973078638
0.102,-0.642686168663204
0.104,-0.670664893928915
0.106,-0.659473403822631
0.108,-0.603515953291208
0.11,-0.497196797281504
0.112,-0.357303170952946
0.114,-0.178239329252392
0.116,0.0176117476075888
0.118,0.202271334361285
0.12,0.370143685955554
0.122,0.493250077124685
0.124,0.582781997974962
0.126,0.6275479584001
0.128,0.6275479584001
0.13,0.588377743028104
0.132,0.532420292496681
0.134,0.448484116699547
0.136,0.375739431008697
0.138,0.291803255211562
0.14,0.224654314573854
0.142,0.157505373936146
0.144,0.112739413511008
0.146,0.0735691981390119
0.148,0.039994727820158
0.15,0.0232074926607311
0.152,0.00082451244816184
0.154,-0.0103669776581228
0.156,-0.0159627227112651
0.158,-0.0159627227112651
0.16,-0.0215584677644074
0.162,-0.0159627227112651
0.164,-0.0103669776581228
0.166,0.00082451244816184
0.168,0.0120160025544465
0.17,0.0232074926607311
0.172,0.0455904728733003
0.174,0.0623777080327272
0.176,0.0959521783515811
0.178,0.146313883829862
0.18,0.202271334361285
