Temps;V1
0;0,185484099201858
0,002;0,157505373936146
0,004;0,11833515856415
0,006;0,0903564332984388
0,008;0,0679734530858696
0,01;0,0511862179264426
0,012;0,039994727820158
0,014;0,0288032377138734
0,016;0,0232074926607311
0,018;0,0232074926607311
0,02;0,0232074926607311
0,022;0,0288032377138734
0,024;0,039994727820158
0,026;0,0511862179264426
0,028;0,0791649431921542
0,03;0,107143668457866
0,032;0,14071813877672
0,034;0,185484099201858
0,036;0,230250059626997
0,038;0,275016020052135
0,04;0,308590490370989
0,042;0,342164960689843
0,044;0,347760705742985
0,046;0,330973470583558
0,048;0,291803255211562
0,05;0,21346282446757
0,052;0,123930903617293
0,054;0,0232074926607311
0,056;-0,0831116633489728
0,058;-0,161452094092965
0,06;-0,2453882698901
0,062;-0,290154230315238
0,064;-0,312537210527807
0,066;-0,31813295558095
0,068;-0,306941465474665
0,07;-0,273366995155811
0,072;-0,239792524836957
0,074;-0,200622309464961
0,076;-0,17264358419925
0,078;-0,139069113880396
0,08;-0,105494643561542
0,082;-0,0887074084021151
0,084;-0,0663244281895459
0,086;-0,0551329380832613
0,088;-0,0439414479769766
0,09;-0,0383457029238343
0,092;-0,0383457029238343
0,094;-0,0383457029238343
0,096;-0,0439414479769766
0,098;-0,0551329380832613
0,1;-0,0663244281895459
0,102;-0,0887074084021151
0,104;-0,116686133667827
0,106;-0,144664858933538
0,108;-0,183835074305534
0,11;-0,228601034730673
0,112;-0,278962740208954
0,114;-0,31813295558095
0,116;-0,357303170952946
0,118;-0,368494661059231
0,12;-0,362898916006088
0,122;-0,31813295558095
0,124;-0,256579759996384
0,126;-0,155856349039823
0,128;-0,0607286831364036
0,13;0,0511862179264426
0,132;0,146313883829862
0,134;0,230250059626997
0,136;0,28620751015842
0,138;0,314186235424131
0,14;0,319781980477273
0,142;0,308590490370989
0,144;0,280611765105277
0,146;0,241441549733281
0,148;0,207867079414427
0,15;0,168696864042431
0,152;0,14071813877672
0,154;0,107143668457866
0,156;0,0847606882452965
0,158;0,0623777080327272
0,16;0,0511862179264426
0,162;0,039994727820158
0,164;0,0343989827670157
0,166;0,0288032377138734
0,168;0,0288032377138734
0,17;0,0343989827670157
0,172;0,039994727820158
0,174;0,0511862179264426
0,176;0,0679734530858696
0,178;0,0959521783515811
0,18;0,123930903617293
0,182;0,163101118989289
0,184;0,202271334361285
0,186;0,252633039839566
0,188;0,297399000264704
0,19;0,3365692156367
0,192;0,364547940902412
0,194;0,364547940902412
0,196;0,3365692156367
0,198;0,280611765105277
0,2;0,191079844255
0,202;0,0903564332984388
0,204;-0,0215584677644074
0,206;-0,127877623774111
0,208;-0,217409544624388
0,21;-0,284558485262096
0,212;-0,329324445687234
0,214;-0,340515935793519
0,216;-0,329324445687234
0,218;-0,31813295558095
0,22;-0,278962740208954
0,222;-0,2453882698901
0,224;-0,200622309464961
0,226;-0,167047839146107
0,228;-0,133473368827254
0,23;-0,105494643561542
0,232;-0,0831116633489728
0,234;-0,0663244281895459
0,236;-0,0551329380832613
0,238;-0,0439414479769766
0,24;-0,032749957870692
0,242;-0,032749957870692
0,244;-0,0439414479769766
0,246;-0,0439414479769766
0,248;-0,0551329380832613
0,25;-0,0719201732426882
0,252;-0,0887074084021151
0,254;-0,111090388614684
0,256;-0,150260603986681
0,258;-0,183835074305534
0,26;-0,228601034730673
0,262;-0,273366995155811
0,264;-0,312537210527807
0,266;-0,340515935793519
0,268;-0,351707425899804
0,27;-0,346111680846661
0,272;-0,306941465474665
0,274;-0,2453882698901
0,276;-0,150260603986681
0,278;-0,0495371930301189
0,28;0,0511862179264426
0,282;0,146313883829862
0,284;0,224654314573854
0,286;0,269420274998993
0,288;0,308590490370989
0,29;0,314186235424131
0,292;0,302994745317847
0,294;0,280611765105277
0,296;0,247037294786423
0,298;0,207867079414427
0,3;0,174292609095573
0,302;0,14071813877672
0,304;0,107143668457866
0,306;0,0903564332984388
0,308;0,0679734530858696
0,31;0,0511862179264426
0,312;0,039994727820158
0,314;0,039994727820158
0,316;0,0288032377138734
0,318;0,0343989827670157
0,32;0,0343989827670157
0,322;0,0455904728733003
0,324;0,0511862179264426
0,326;0,0735691981390119
0,328;0,0903564332984388
0,33;0,11833515856415
0,332;0,151909628883004
0,334;0,191079844255
0,336;0,235845804680139
0,338;0,269420274998993
0,34;0,308590490370989
0,342;0,330973470583558
0,344;0,3365692156367
0,346;0,308590490370989
0,348;0,269420274998993
0,35;0,196675589308143
0,352;0,107143668457866
0,354;0,00082451244816184
0,356;-0,0998988985083997
0,358;-0,189430819358677
0,36;-0,262175505049527
0,362;-0,306941465474665
0,364;-0,329324445687234
0,366;-0,334920190740377
0,368;-0,312537210527807
0,37;-0,273366995155811
0,372;-0,239792524836957
0,374;-0,200622309464961
0,376;-0,161452094092965
0,378;-0,127877623774111
0,38;-0,0998988985083997
0,382;-0,0775159182958305
0,384;-0,0607286831364036
0,386;-0,0439414479769766
0,388;-0,0383457029238343
0,39;-0,0271542128175497
0,392;-0,0215584677644074
0,394;-0,0159627227112651
0,396;-0,0103669776581228
0,398;-0,00477123260498047
0,4;-0,00477123260498047
0,402;-0,00477123260498047
0,404;-0,0103669776581228
0,406;-0,00477123260498047
0,408;-0,00477123260498047
0,41;-0,00477123260498047
0,412;-0,00477123260498047
0,414;-0,00477123260498047
0,416;0,00082451244816184
0,418;0,00082451244816184
0,42;-0,00477123260498047
0,422;-0,00477123260498047
0,424;-0,00477123260498047
0,426;-0,0103669776581228
0,428;-0,0103669776581228
0,43;-0,0159627227112651
0,432;-0,0215584677644074
0,434;-0,032749957870692
0,436;-0,0383457029238343
0,438;-0,0607286831364036
0,44;-0,0831116633489728
0,442;-0,116686133667827
0,444;-0,150260603986681
0,446;-0,189430819358677
0,448;-0,228601034730673
0,45;-0,278962740208954
0,452;-0,31813295558095
0,454;-0,340515935793519
0,456;-0,351707425899804
0,458;-0,329324445687234
0,46;-0,290154230315238
0,462;-0,211813799571246
0,464;-0,127877623774111
0,466;-0,0271542128175497
0,468;0,0679734530858696
0,47;0,157505373936146
0,472;0,224654314573854
0,474;0,269420274998993
0,476;0,291803255211562
0,478;0,297399000264704
0,48;0,280611765105277
0,482;0,252633039839566
0,484;0,224654314573854
0,486;0,191079844255
0,488;0,157505373936146
0,49;0,123930903617293
0,492;0,101547923404723
0,494;0,0791649431921542
0,496;0,0623777080327272
0,498;0,0455904728733003
0,5;0,0343989827670157
0,502;0,0288032377138734
0,504;0,0232074926607311
0,506;0,0176117476075888
0,508;0,0232074926607311
0,51;0,0288032377138734
0,512;0,0455904728733003
0,514;0,0567819629795849
0,516;0,0847606882452965
0,518;0,112739413511008
0,52;0,14071813877672
0,522;0,179888354148716
0,524;0,219058569520712
0,526;0,26382452994585
0,528;0,297399000264704
0,53;0,325377725530416
0,532;0,3365692156367
0,534;0,325377725530416
0,536;0,28620751015842
0,538;0,224654314573854
0,54;0,135122393723577
0,542;0,0511862179264426
0,544;-0,0495371930301189
0,546;-0,139069113880396
0,548;-0,211813799571246
0,55;-0,267771250102669
0,552;-0,301345720421523
0,554;-0,306941465474665
0,556;-0,301345720421523
0,558;-0,273366995155811
0,56;-0,250984014943242
0,562;-0,211813799571246
0,564;-0,183835074305534
0,566;-0,150260603986681
0,568;-0,127877623774111
0,57;-0,0998988985083997
0,572;-0,0831116633489728
0,574;-0,0663244281895459
0,576;-0,0495371930301189
0,578;-0,0439414479769766
0,58;-0,0383457029238343
0,582;-0,0383457029238343
0,584;-0,0383457029238343
0,586;-0,0439414479769766
0,588;-0,0495371930301189
0,59;-0,0719201732426882
0,592;-0,0831116633489728
0,594;-0,111090388614684
0,596;-0,139069113880396
0,598;-0,178239329252392
0,6;-0,217409544624388
0,602;-0,262175505049527
0,604;-0,306941465474665
0,606;-0,340515935793519
0,608;-0,362898916006088
0,61;-0,357303170952946
0,612;-0,329324445687234
0,614;-0,273366995155811
0,616;-0,195026564411819
0,618;-0,0943031534552574
0,62;0,00082451244816184
0,622;0,107143668457866
0,624;0,185484099201858
0,626;0,252633039839566
0,628;0,297399000264704
0,63;0,319781980477273
0,632;0,314186235424131
0,634;0,297399000264704
0,636;0,269420274998993
0,638;0,230250059626997
0,64;0,196675589308143
0,642;0,163101118989289
0,644;0,135122393723577
0,646;0,101547923404723
0,648;0,0847606882452965
0,65;0,0679734530858696
0,652;0,0511862179264426
0,654;0,039994727820158
0,656;0,0343989827670157
0,658;0,0288032377138734
0,66;0,0288032377138734
0,662;0,0343989827670157
0,664;0,039994727820158
0,666;0,0511862179264426
0,668;0,0679734530858696
0,67;0,0847606882452965
0,672;0,11833515856415
0,674;0,146313883829862
0,676;0,185484099201858
0,678;0,230250059626997
0,68;0,275016020052135
0,682;0,314186235424131
0,684;0,342164960689843
0,686;0,35895219584927
0,688;0,3365692156367
0,69;0,302994745317847
0,692;0,230250059626997
0,694;0,14071813877672
0,696;0,0455904728733003
0,698;-0,0551329380832613
0,7;-0,155856349039823
0,702;-0,239792524836957
0,704;-0,295749975368381
0,706;-0,329324445687234
0,708;-0,334920190740377
0,71;-0,329324445687234
0,712;-0,301345720421523
0,714;-0,273366995155811
0,716;-0,234196779783815
0,718;-0,200622309464961
0,72;-0,161452094092965
0,722;-0,133473368827254
0,724;-0,105494643561542
0,726;-0,0887074084021151
0,728;-0,0663244281895459
0,73;-0,0607286831364036
0,732;-0,0439414479769766
0,734;-0,0439414479769766
0,736;-0,0383457029238343
0,738;-0,0383457029238343
0,74;-0,0383457029238343
0,742;-0,0439414479769766
0,744;-0,0607286831364036
0,746;-0,0775159182958305
0,748;-0,0998988985083997
0,75;-0,127877623774111
0,752;-0,161452094092965
0,754;-0,195026564411819
0,756;-0,234196779783815
0,758;-0,267771250102669
0,76;-0,312537210527807
0,762;-0,323728700634092
0,764;-0,340515935793519
0,766;-0,31813295558095
0,768;-0,284558485262096
0,77;-0,211813799571246
0,772;-0,139069113880396
0,774;-0,0383457029238343
0,776;0,0511862179264426
0,778;0,14071813877672
0,78;0,202271334361285
0,782;0,258228784892708
0,784;0,291803255211562
0,786;0,297399000264704
0,788;0,291803255211562
0,79;0,269420274998993
0,792;0,235845804680139
0,794;0,202271334361285
0,796;0,168696864042431
0,798;0,135122393723577
0,8;0,112739413511008
0,802;0,0847606882452965
0,804;0,0679734530858696
0,806;0,0511862179264426
0,808;0,039994727820158
0,81;0,0288032377138734
0,812;0,0288032377138734
0,814;0,0232074926607311
0,816;0,0288032377138734
0,818;0,0343989827670157
0,82;0,0455904728733003
0,822;0,0511862179264426
0,824;0,0735691981390119
0,826;0,0959521783515811
0,828;0,11833515856415
0,83;0,151909628883004
0,832;0,179888354148716
0,834;0,224654314573854
0,836;0,26382452994585
0,838;0,297399000264704
0,84;0,314186235424131
0,842;0,319781980477273
0,844;0,297399000264704
0,846;0,258228784892708
0,848;0,196675589308143
0,85;0,112739413511008
0,852;0,0176117476075888
0,854;-0,0775159182958305
0,856;-0,167047839146107
0,858;-0,234196779783815
0,86;-0,284558485262096
0,862;-0,306941465474665
0,864;-0,31813295558095
0,866;-0,306941465474665
0,868;-0,278962740208954
0,87;-0,2453882698901
0,872;-0,211813799571246
0,874;-0,17264358419925
0,876;-0,139069113880396
0,878;-0,111090388614684
0,88;-0,0831116633489728
0,882;-0,0663244281895459
0,884;-0,0439414479769766
0,886;-0,0383457029238343
0,888;-0,0271542128175497
0,89;-0,0215584677644074
0,892;-0,0159627227112651
0,894;-0,0103669776581228
0,896;-0,00477123260498047
0,898;-0,00477123260498047
0,9;0,00082451244816184
0,902;-0,00477123260498047
0,904;0,00082451244816184
0,906;0,00082451244816184
0,908;0,00642025750130415
0,91;0,00082451244816184
0,912;0,00082451244816184
0,914;-0,0103669776581228
0,916;0,00642025750130415
0,918;0,00082451244816184
0,92;0,00642025750130415
0,922;-0,00477123260498047
0,924;0,00082451244816184
0,926;-0,00477123260498047
0,928;-0,00477123260498047
0,93;-0,0103669776581228
0,932;-0,0159627227112651
0,934;-0,0215584677644074
0,936;-0,0383457029238343
0,938;-0,0439414479769766
0,94;-0,0607286831364036
0,942;-0,0887074084021151
0,944;-0,116686133667827
0,946;-0,155856349039823
0,948;-0,195026564411819
0,95;-0,239792524836957
0,952;-0,278962740208954
0,954;-0,312537210527807
0,956;-0,334920190740377
0,958;-0,334920190740377
0,96;-0,31813295558095
0,962;-0,273366995155811
0,964;-0,206218054518104
0,966;-0,116686133667827
0,968;-0,032749957870692
0,97;0,0623777080327272
0,972;0,14071813877672
0,974;0,207867079414427
0,976;0,252633039839566
0,978;0,280611765105277
0,98;0,280611765105277
0,982;0,280611765105277
0,984;0,252633039839566
0,986;0,230250059626997
0,988;0,196675589308143
0,99;0,163101118989289
0,992;0,135122393723577
0,994;0,112739413511008
0,996;0,0847606882452965
0,998;0,0679734530858696
1;0,0511862179264426
1,002;0,0455904728733003
1,004;0,0288032377138734
1,006;0,0232074926607311
1,008;0,0232074926607311
1,01;0,0232074926607311
1,012;0,0288032377138734
1,014;0,0343989827670157
1,016;0,039994727820158
1,018;0,0567819629795849
1,02;0,0791649431921542
1,022;0,107143668457866
1,024;0,14071813877672
1,026;0,174292609095573
1,028;0,21346282446757
1,03;0,252633039839566
1,032;0,291803255211562
1,034;0,314186235424131
