Temps;V1
0;0,157505373936146
0,002;0,207867079414427
0,004;0,252633039839566
0,006;0,302994745317847
0,008;0,342164960689843
0,01;0,370143685955554
0,012;0,375739431008697
0,014;0,342164960689843
0,016;0,275016020052135
0,018;0,179888354148716
0,02;0,0679734530858696
0,022;-0,0607286831364036
0,024;-0,178239329252392
0,026;-0,267771250102669
0,028;-0,334920190740377
0,03;-0,368494661059231
0,032;-0,374090406112373
0,034;-0,357303170952946
0,036;-0,323728700634092
0,038;-0,273366995155811
0,04;-0,228601034730673
0,042;-0,183835074305534
0,044;-0,144664858933538
0,046;-0,111090388614684
0,048;-0,0831116633489728
0,05;-0,0551329380832613
0,052;-0,0439414479769766
0,054;-0,0271542128175497
0,056;-0,0215584677644074
0,058;-0,0159627227112651
0,06;-0,0159627227112651
0,062;-0,00477123260498047
0,064;-0,0103669776581228
0,066;0,00082451244816184
0,068;-0,0103669776581228
0,07;-0,00477123260498047
0,072;-0,00477123260498047
0,074;-0,00477123260498047
0,076;-0,00477123260498047
0,078;0,00082451244816184
0,08;0,00082451244816184
0,082;0,00082451244816184
0,084;-0,00477123260498047
0,086;0,00082451244816184
0,088;0,00082451244816184
0,09;-0,00477123260498047
0,092;-0,0103669776581228
0,094;-0,0159627227112651
0,096;-0,0215584677644074
0,098;-0,0383457029238343
0,1;-0,0439414479769766
0,102;-0,0663244281895459
0,104;-0,0887074084021151
0,106;-0,127877623774111
0,108;-0,161452094092965
0,11;-0,217409544624388
0,112;-0,267771250102669
0,114;-0,323728700634092
0,116;-0,357303170952946
0,118;-0,385281896218657
0,12;-0,379686151165515
0,122;-0,346111680846661
0,124;-0,278962740208954
0,126;-0,189430819358677
0,128;-0,0775159182958305
0,13;0,0343989827670157
0,132;0,135122393723577
0,134;0,224654314573854
0,136;0,28620751015842
0,138;0,314186235424131
0,14;0,319781980477273
0,142;0,302994745317847
0,144;0,275016020052135
0,146;0,241441549733281
0,148;0,196675589308143
0,15;0,163101118989289
0,152;0,129526648670435
0,154;0,0959521783515811
0,156;0,0791649431921542
0,158;0,0567819629795849
0,16;0,0455904728733003
0,162;0,0288032377138734
0,164;0,0232074926607311
0,166;0,0232074926607311
0,168;0,0176117476075888
0,17;0,0232074926607311
0,172;0,0288032377138734
0,174;0,0455904728733003
0,176;0,0679734530858696
0,178;0,0959521783515811
0,18;0,129526648670435
0,182;0,174292609095573
0,184;0,224654314573854
0,186;0,275016020052135
0,188;0,319781980477273
0,19;0,35895219584927
0,192;0,370143685955554
0,194;0,35895219584927
0,196;0,319781980477273
0,198;0,247037294786423
0,2;0,14071813877672
0,202;0,039994727820158
0,204;-0,0719201732426882
0,206;-0,17264358419925
0,208;-0,256579759996384
0,21;-0,306941465474665
0,212;-0,334920190740377
0,214;-0,329324445687234
0,216;-0,31813295558095
0,218;-0,284558485262096
0,22;-0,250984014943242
0,222;-0,206218054518104
0,224;-0,178239329252392
0,226;-0,139069113880396
0,228;-0,122281878720969
0,23;-0,0887074084021151
0,232;-0,0719201732426882
0,234;-0,0551329380832613
0,236;-0,0439414479769766
0,238;-0,0383457029238343
0,24;-0,0383457029238343
0,242;-0,0383457029238343
0,244;-0,0439414479769766
0,246;-0,0551329380832613
0,248;-0,0663244281895459
0,25;-0,0943031534552574
0,252;-0,127877623774111
0,254;-0,155856349039823
0,256;-0,206218054518104
0,258;-0,256579759996384
0,26;-0,306941465474665
0,262;-0,357303170952946
0,264;-0,3908776412718
0,266;-0,402069131378084
0,268;-0,3908776412718
0,27;-0,346111680846661
0,272;-0,262175505049527
0,274;-0,155856349039823
0,276;-0,0383457029238343
0,278;0,0791649431921542
0,28;0,185484099201858
0,282;0,26382452994585
0,284;0,325377725530416
0,286;0,342164960689843
0,288;0,347760705742985
0,29;0,319781980477273
0,292;0,291803255211562
0,294;0,247037294786423
0,296;0,207867079414427
0,298;0,168696864042431
0,3;0,135122393723577
0,302;0,101547923404723
0,304;0,0791649431921542
0,306;0,0567819629795849
0,308;0,0455904728733003
0,31;0,0288032377138734
0,312;0,0288032377138734
0,314;0,0288032377138734
0,316;0,0288032377138734
0,318;0,0343989827670157
0,32;0,0455904728733003
0,322;0,0623777080327272
0,324;0,0791649431921542
0,326;0,107143668457866
0,328;0,14071813877672
0,33;0,185484099201858
0,332;0,235845804680139
0,334;0,28620751015842
0,336;0,330973470583558
0,338;0,370143685955554
0,34;0,386930921114981
0,342;0,375739431008697
0,344;0,330973470583558
0,346;0,247037294786423
0,348;0,146313883829862
0,35;0,0232074926607311
0,352;-0,0943031534552574
0,354;-0,200622309464961
0,356;-0,284558485262096
0,358;-0,334920190740377
0,36;-0,368494661059231
0,362;-0,362898916006088
0,364;-0,346111680846661
0,366;-0,306941465474665
0,368;-0,267771250102669
0,37;-0,223005289677531
0,372;-0,183835074305534
0,374;-0,139069113880396
0,376;-0,116686133667827
0,378;-0,0943031534552574
0,38;-0,0719201732426882
0,382;-0,0607286831364036
0,384;-0,0495371930301189
0,386;-0,0383457029238343
0,388;-0,0383457029238343
0,39;-0,0383457029238343
0,392;-0,0439414479769766
0,394;-0,0495371930301189
0,396;-0,0607286831364036
0,398;-0,0831116633489728
0,4;-0,105494643561542
0,402;-0,133473368827254
0,404;-0,178239329252392
0,406;-0,217409544624388
0,408;-0,267771250102669
0,41;-0,306941465474665
0,412;-0,346111680846661
0,414;-0,362898916006088
0,416;-0,357303170952946
0,418;-0,323728700634092
0,42;-0,262175505049527
0,422;-0,178239329252392
0,424;-0,0775159182958305
0,426;0,0343989827670157
0,428;0,135122393723577
0,43;0,21346282446757
0,432;0,275016020052135
0,434;0,314186235424131
0,436;0,319781980477273
0,438;0,308590490370989
0,44;0,28620751015842
0,442;0,247037294786423
0,444;0,21346282446757
0,446;0,174292609095573
0,448;0,14071813877672
0,45;0,112739413511008
0,452;0,0903564332984388
0,454;0,0623777080327272
0,456;0,0511862179264426
0,458;0,0343989827670157
0,46;0,0288032377138734
0,462;0,0232074926607311
0,464;0,0232074926607311
0,466;0,0288032377138734
0,468;0,0343989827670157
0,47;0,0455904728733003
0,472;0,0623777080327272
0,474;0,0847606882452965
0,476;0,112739413511008
0,478;0,151909628883004
0,48;0,191079844255
0,482;0,235845804680139
0,484;0,280611765105277
0,486;0,319781980477273
0,488;0,342164960689843
0,49;0,35895219584927
0,492;0,330973470583558
0,494;0,280611765105277
0,496;0,202271334361285
