Temps;V1
0;0,0679734530858696
0,002;0,179888354148716
0,004;0,275016020052135
0,006;0,342164960689843
0,008;0,370143685955554
0,01;0,364547940902412
0,012;0,342164960689843
0,014;0,308590490370989
0,016;0,26382452994585
0,018;0,21346282446757
0,02;0,179888354148716
0,022;0,14071813877672
0,024;0,112739413511008
0,026;0,0847606882452965
0,028;0,0567819629795849
0,03;0,0455904728733003
0,032;0,0343989827670157
0,034;0,0232074926607311
0,036;0,0232074926607311
0,038;0,0176117476075888
0,04;0,0176117476075888
0,042;0,0232074926607311
0,044;0,0288032377138734
0,046;0,0455904728733003
0,048;0,0679734530858696
0,05;0,0847606882452965
0,052;0,11833515856415
0,054;0,146313883829862
0,056;0,191079844255
0,058;0,224654314573854
0,06;0,26382452994585
0,062;0,28620751015842
0,064;0,297399000264704
0,066;0,291803255211562
0,068;0,258228784892708
0,07;0,202271334361285
0,072;0,14071813877672
0,074;0,0567819629795849
0,076;-0,0215584677644074
0,078;-0,105494643561542
0,08;-0,167047839146107
0,082;-0,217409544624388
0,084;-0,250984014943242
0,086;-0,267771250102669
0,088;-0,262175505049527
0,09;-0,2453882698901
0,092;-0,217409544624388
0,094;-0,200622309464961
0,096;-0,17264358419925
0,098;-0,144664858933538
0,1;-0,122281878720969
0,102;-0,0998988985083997
0,104;-0,0831116633489728
0,106;-0,0719201732426882
0,108;-0,0607286831364036
0,11;-0,0551329380832613
0,112;-0,0495371930301189
0,114;-0,0495371930301189
0,116;-0,0551329380832613
0,118;-0,0551329380832613
0,12;-0,0663244281895459
0,122;-0,0719201732426882
0,124;-0,0887074084021151
0,126;-0,105494643561542
0,128;-0,122281878720969
0,13;-0,133473368827254
0,132;-0,155856349039823
0,134;-0,17264358419925
0,136;-0,200622309464961
0,138;-0,206218054518104
0,14;-0,217409544624388
0,142;-0,206218054518104
0,144;-0,195026564411819
0,146;-0,161452094092965
0,148;-0,133473368827254
0,15;-0,0831116633489728
0,152;-0,0383457029238343
0,154;0,0232074926607311
0,156;0,0623777080327272
0,158;0,112739413511008
0,16;0,14071813877672
0,162;0,163101118989289
0,164;0,168696864042431
0,166;0,179888354148716
0,168;0,174292609095573
0,17;0,163101118989289
0,172;0,146313883829862
0,174;0,129526648670435
0,176;0,107143668457866
0,178;0,0959521783515811
0,18;0,0791649431921542
0,182;0,0623777080327272
0,184;0,0511862179264426
0,186;0,0455904728733003
0,188;0,0343989827670157
0,19;0,039994727820158
0,192;0,0288032377138734
0,194;0,0343989827670157
0,196;0,039994727820158
0,198;0,0511862179264426
0,2;0,0623777080327272
0,202;0,0735691981390119
0,204;0,0959521783515811
0,206;0,11833515856415
0,208;0,151909628883004
0,21;0,179888354148716
0,212;0,219058569520712
0,214;0,252633039839566
0,216;0,28620751015842
0,218;0,291803255211562
0,22;0,302994745317847
0,222;0,280611765105277
0,224;0,247037294786423
0,226;0,179888354148716
0,228;0,0959521783515811
0,23;0,00642025750130415
0,232;-0,0887074084021151
0,234;-0,161452094092965
0,236;-0,239792524836957
0,238;-0,284558485262096
0,24;-0,312537210527807
0,242;-0,312537210527807
0,244;-0,295749975368381
0,246;-0,273366995155811
0,248;-0,2453882698901
0,25;-0,206218054518104
0,252;-0,17264358419925
0,254;-0,144664858933538
0,256;-0,111090388614684
0,258;-0,0943031534552574
0,26;-0,0719201732426882
0,262;-0,0663244281895459
0,264;-0,0495371930301189
0,266;-0,0439414479769766
0,268;-0,032749957870692
0,27;-0,0383457029238343
0,272;-0,032749957870692
0,274;-0,0439414479769766
0,276;-0,0495371930301189
0,278;-0,0607286831364036
0,28;-0,0887074084021151
0,282;-0,111090388614684
0,284;-0,150260603986681
0,286;-0,189430819358677
0,288;-0,234196779783815
0,29;-0,278962740208954
0,292;-0,334920190740377
0,294;-0,374090406112373
0,296;-0,402069131378084
0,298;-0,402069131378084
0,3;-0,368494661059231
0,302;-0,306941465474665
0,304;-0,217409544624388
0,306;-0,105494643561542
0,308;0,0176117476075888
0,31;0,129526648670435
0,312;0,230250059626997
0,314;0,302994745317847
0,316;0,347760705742985
0,318;0,364547940902412
0,32;0,353356450796127
0,322;0,325377725530416
0,324;0,28620751015842
0,326;0,241441549733281
0,328;0,196675589308143
0,33;0,157505373936146
0,332;0,11833515856415
0,334;0,0903564332984388
0,336;0,0679734530858696
0,338;0,0455904728733003
0,34;0,0343989827670157
0,342;0,0232074926607311
0,344;0,0288032377138734
0,346;0,0176117476075888
0,348;0,0232074926607311
0,35;0,0288032377138734
0,352;0,0343989827670157
0,354;0,0455904728733003
0,356;0,0623777080327272
0,358;0,0791649431921542
0,36;0,101547923404723
0,362;0,135122393723577
0,364;0,168696864042431
0,366;0,202271334361285
0,368;0,230250059626997
0,37;0,258228784892708
0,372;0,275016020052135
0,374;0,269420274998993
0,376;0,247037294786423
0,378;0,207867079414427
0,38;0,146313883829862
0,382;0,0735691981390119
0,384;0,00642025750130415
0,386;-0,0775159182958305
0,388;-0,133473368827254
0,39;-0,195026564411819
0,392;-0,228601034730673
0,394;-0,250984014943242
0,396;-0,256579759996384
0,398;-0,250984014943242
0,4;-0,234196779783815
0,402;-0,211813799571246
0,404;-0,195026564411819
0,406;-0,155856349039823
0,408;-0,139069113880396
0,41;-0,111090388614684
0,412;-0,0943031534552574
0,414;-0,0719201732426882
0,416;-0,0551329380832613
0,418;-0,0439414479769766
0,42;-0,0383457029238343
0,422;-0,0383457029238343
0,424;-0,032749957870692
0,426;-0,0215584677644074
0,428;-0,0215584677644074
0,43;-0,0159627227112651
0,432;-0,0159627227112651
0,434;-0,0159627227112651
0,436;-0,0103669776581228
0,438;-0,00477123260498047
0,44;-0,00477123260498047
0,442;-0,0103669776581228
0,444;-0,0103669776581228
0,446;-0,00477123260498047
0,448;-0,0103669776581228
0,45;-0,0103669776581228
0,452;-0,0103669776581228
0,454;-0,0103669776581228
0,456;-0,0103669776581228
0,458;-0,0159627227112651
0,46;-0,0159627227112651
0,462;-0,0215584677644074
0,464;-0,0215584677644074
0,466;-0,032749957870692
0,468;-0,0383457029238343
0,47;-0,0551329380832613
0,472;-0,0607286831364036
0,474;-0,0887074084021151
0,476;-0,0998988985083997
0,478;-0,133473368827254
0,48;-0,150260603986681
0,482;-0,178239329252392
0,484;-0,200622309464961
0,486;-0,223005289677531
0,488;-0,228601034730673
0,49;-0,234196779783815
0,492;-0,223005289677531
0,494;-0,200622309464961
0,496;-0,161452094092965
0,498;-0,111090388614684
0,5;-0,0607286831364036
0,502;0,00082451244816184
0,504;0,0567819629795849
0,506;0,112739413511008
0,508;0,151909628883004
