Temps;V1
0;0,0176117476075888
0,002;0,0120160025544465
0,004;0,0176117476075888
0,006;0,0232074926607311
0,008;0,039994727820158
0,01;0,0455904728733003
0,012;0,0679734530858696
0,014;0,0903564332984388
0,016;0,123930903617293
0,018;0,151909628883004
0,02;0,191079844255
0,022;0,224654314573854
0,024;0,258228784892708
0,026;0,28620751015842
0,028;0,308590490370989
0,03;0,314186235424131
0,032;0,302994745317847
0,034;0,269420274998993
0,036;0,219058569520712
0,038;0,151909628883004
0,04;0,0735691981390119
0,042;-0,0103669776581228
0,044;-0,0831116633489728
0,046;-0,155856349039823
0,048;-0,211813799571246
0,05;-0,256579759996384
0,052;-0,278962740208954
0,054;-0,284558485262096
0,056;-0,284558485262096
0,058;-0,262175505049527
0,06;-0,234196779783815
0,062;-0,211813799571246
0,064;-0,183835074305534
0,066;-0,155856349039823
0,068;-0,127877623774111
0,07;-0,111090388614684
0,072;-0,0943031534552574
0,074;-0,0775159182958305
0,076;-0,0607286831364036
0,078;-0,0495371930301189
0,08;-0,0383457029238343
0,082;-0,0383457029238343
0,084;-0,032749957870692
0,086;-0,0383457029238343
0,088;-0,0383457029238343
0,09;-0,0439414479769766
0,092;-0,0495371930301189
0,094;-0,0663244281895459
0,096;-0,0719201732426882
0,098;-0,0943031534552574
0,1;-0,111090388614684
0,102;-0,144664858933538
0,104;-0,17264358419925
0,106;-0,211813799571246
0,108;-0,2453882698901
0,11;-0,284558485262096
0,112;-0,312537210527807
0,114;-0,334920190740377
0,116;-0,340515935793519
0,118;-0,329324445687234
0,12;-0,290154230315238
0,122;-0,234196779783815
0,124;-0,161452094092965
0,126;-0,0831116633489728
0,128;0,00642025750130415
0,13;0,0847606882452965
0,132;0,163101118989289
0,134;0,219058569520712
0,136;0,252633039839566
0,138;0,275016020052135
0,14;0,28620751015842
0,142;0,280611765105277
0,144;0,26382452994585
0,146;0,235845804680139
0,148;0,207867079414427
0,15;0,174292609095573
0,152;0,151909628883004
