Temps;V1
0;0,202271334361285
0,002;0,146313883829862
0,004;0,0847606882452965
0,006;0,0120160025544465
0,008;-0,0551329380832613
0,01;-0,127877623774111
0,012;-0,178239329252392
0,014;-0,217409544624388
0,016;-0,234196779783815
0,018;-0,2453882698901
0,02;-0,239792524836957
0,022;-0,223005289677531
0,024;-0,200622309464961
0,026;-0,17264358419925
0,028;-0,150260603986681
0,03;-0,127877623774111
0,032;-0,105494643561542
0,034;-0,0887074084021151
0,036;-0,0719201732426882
0,038;-0,0607286831364036
0,04;-0,0551329380832613
0,042;-0,0439414479769766
0,044;-0,0439414479769766
0,046;-0,0439414479769766
0,048;-0,0495371930301189
0,05;-0,0551329380832613
0,052;-0,0663244281895459
0,054;-0,0831116633489728
0,056;-0,0998988985083997
0,058;-0,122281878720969
0,06;-0,150260603986681
0,062;-0,183835074305534
0,064;-0,211813799571246
0,066;-0,250984014943242
0,068;-0,273366995155811
0,07;-0,290154230315238
0,072;-0,295749975368381
0,074;-0,273366995155811
0,076;-0,2453882698901
0,078;-0,189430819358677
0,08;-0,122281878720969
0,082;-0,0439414479769766
0,084;0,0343989827670157
0,086;0,107143668457866
0,088;0,174292609095573
0,09;0,21346282446757
0,092;0,247037294786423
0,094;0,258228784892708
0,096;0,252633039839566
0,098;0,235845804680139
0,1;0,207867079414427
0,102;0,185484099201858
0,104;0,157505373936146
0,106;0,135122393723577
0,108;0,112739413511008
0,11;0,0903564332984388
0,112;0,0735691981390119
0,114;0,0567819629795849
0,116;0,0455904728733003
0,118;0,039994727820158
0,12;0,0343989827670157
0,122;0,0343989827670157
0,124;0,039994727820158
0,126;0,0455904728733003
0,128;0,0511862179264426
0,13;0,0623777080327272
0,132;0,0791649431921542
0,134;0,0959521783515811
0,136;0,123930903617293
0,138;0,151909628883004
0,14;0,179888354148716
0,142;0,207867079414427
0,144;0,235845804680139
0,146;0,252633039839566
0,148;0,26382452994585
0,15;0,252633039839566
0,152;0,224654314573854
0,154;0,185484099201858
0,156;0,129526648670435
0,158;0,0623777080327272
